Image Name,PSNR (dB),SSIM
im_0501_s90_a04,14.0146,0.4767
im_0501_s90_a05,14.0951,0.4896
im_0501_s90_a06,14.7529,0.5728
im_0501_s95_a04,16.6484,0.6655
im_0501_s95_a05,15.1065,0.5524
im_0501_s95_a06,11.5372,0.5992
im_0502_s100_a04,12.1855,0.4859
im_0502_s100_a05,11.7797,0.5680
im_0502_s100_a06,11.6216,0.6018
im_0502_s80_a04,12.0827,0.5652
im_0502_s80_a05,13.0955,0.5900
im_0502_s80_a06,10.6640,0.6812
im_0502_s85_a04,11.2117,0.5434
im_0502_s85_a05,10.6687,0.5840
im_0502_s85_a06,10.6863,0.5553
im_0502_s90_a04,11.8930,0.6083
im_0502_s90_a05,13.4773,0.5830
im_0502_s90_a06,10.0894,0.5677
im_0502_s95_a04,11.8614,0.5321
im_0502_s95_a05,10.3153,0.5027
im_0502_s95_a06,12.4259,0.6241
im_0503_s100_a04,10.4035,0.5804
im_0503_s100_a05,19.2054,0.6447
im_0503_s100_a06,11.7832,0.5759
im_0503_s80_a04,18.8282,0.6024
im_0503_s80_a05,15.3249,0.5370
im_0503_s80_a06,16.5938,0.6592
im_0503_s85_a04,14.8742,0.5683
im_0503_s85_a05,17.2787,0.6656
im_0503_s85_a06,9.8569,0.5897
im_0503_s90_a04,18.4420,0.6426
im_0503_s90_a05,19.9023,0.7159
im_0503_s90_a06,17.7410,0.6547
im_0503_s95_a04,20.2842,0.6690
im_0503_s95_a05,10.8532,0.5997
im_0503_s95_a06,17.5008,0.7031
im_0504_s100_a04,12.2106,0.5801
im_0504_s100_a05,19.4125,0.6724
im_0504_s100_a06,13.9447,0.6068
im_0504_s80_a04,18.5303,0.7278
im_0504_s80_a05,16.2606,0.5819
im_0504_s80_a06,18.0226,0.6017
im_0504_s85_a04,17.4820,0.5809
im_0504_s85_a05,14.0965,0.6045
im_0504_s85_a06,17.0071,0.6181
im_0504_s90_a04,17.8649,0.5762
im_0504_s90_a05,19.2372,0.7277
im_0504_s90_a06,16.3755,0.5394
im_0504_s95_a04,17.5538,0.6389
im_0504_s95_a05,17.6072,0.6613
im_0504_s95_a06,14.8760,0.6185
im_0505_s100_a04,15.7926,0.6175
im_0505_s100_a05,18.8813,0.6032
im_0505_s100_a06,15.9660,0.5575
im_0505_s80_a04,18.6375,0.5579
im_0505_s80_a05,17.7034,0.5350
im_0505_s80_a06,17.3485,0.5574
im_0505_s85_a04,14.7124,0.5454
im_0505_s85_a05,10.3846,0.5795
im_0505_s85_a06,13.4880,0.5680
im_0505_s90_a04,11.9063,0.4749
im_0505_s90_a05,16.8948,0.5316
im_0505_s90_a06,10.5199,0.5436
im_0505_s95_a04,18.0209,0.5329
im_0505_s95_a05,13.9098,0.6049
im_0505_s95_a06,16.6414,0.5974
im_0506_s100_a04,13.8774,0.5628
im_0506_s100_a05,12.6796,0.5568
im_0506_s100_a06,9.8206,0.4617
im_0506_s80_a04,16.0590,0.4835
im_0506_s80_a05,14.9625,0.4737
im_0506_s80_a06,13.7844,0.5868
im_0506_s85_a04,11.1526,0.5037
im_0506_s85_a05,9.0218,0.4396
im_0506_s85_a06,12.5971,0.5624
im_0506_s90_a04,11.5472,0.5650
im_0506_s90_a05,15.0860,0.6193
im_0506_s90_a06,16.6201,0.6065
im_0506_s95_a04,10.1261,0.3982
im_0506_s95_a05,15.5024,0.5827
im_0506_s95_a06,11.6076,0.5050
im_0507_s100_a04,15.7005,0.6845
im_0507_s100_a05,13.4983,0.6802
im_0507_s100_a06,9.2653,0.5334
im_0507_s80_a04,14.8579,0.6374
im_0507_s80_a05,13.3843,0.6595
im_0507_s80_a06,14.6857,0.6022
im_0507_s85_a04,14.6332,0.5973
im_0507_s85_a05,15.2874,0.6878
im_0507_s85_a06,12.8773,0.7008
im_0507_s90_a04,13.1562,0.5962
im_0507_s90_a05,12.1267,0.6172
im_0507_s90_a06,10.6236,0.5295
im_0507_s95_a04,14.0813,0.6584
im_0507_s95_a05,15.6580,0.6925
im_0507_s95_a06,14.7138,0.6607
im_0508_s100_a04,13.5362,0.6859
im_0508_s100_a05,10.4635,0.5897
im_0508_s100_a06,13.5940,0.6614
im_0508_s80_a04,14.2012,0.6624
im_0508_s80_a05,13.3114,0.6485
im_0508_s80_a06,12.1641,0.5923
im_0508_s85_a04,10.9654,0.5931
im_0508_s85_a05,11.4186,0.5809
im_0508_s85_a06,11.4600,0.6017
im_0508_s90_a04,10.0405,0.5551
im_0508_s90_a05,12.0480,0.6025
im_0508_s90_a06,12.9762,0.6173
im_0508_s95_a04,12.0498,0.6284
im_0508_s95_a05,14.4424,0.6639
im_0508_s95_a06,11.5416,0.6327
im_0509_s100_a04,15.1256,0.6819
im_0509_s100_a05,15.1196,0.6549
im_0509_s100_a06,14.4864,0.5928
im_0509_s80_a04,13.3631,0.6206
im_0509_s80_a05,13.1224,0.5866
im_0509_s80_a06,15.7172,0.6436
im_0509_s85_a04,13.6352,0.5574
im_0509_s85_a05,14.8169,0.6337
im_0509_s85_a06,11.8107,0.5762
im_0509_s90_a04,14.4933,0.5415
im_0509_s90_a05,15.3309,0.6192
im_0509_s90_a06,13.2266,0.5767
im_0509_s95_a04,14.1982,0.6281
im_0509_s95_a05,15.9609,0.7051
im_0509_s95_a06,14.0238,0.6129
im_0510_s100_a04,17.4369,0.6539
im_0510_s100_a05,13.7345,0.6222
im_0510_s100_a06,11.0168,0.5250
im_0510_s80_a04,16.8201,0.5551
im_0510_s80_a05,17.1447,0.6058
im_0510_s80_a06,11.4217,0.6003
im_0510_s85_a04,12.4925,0.5770
im_0510_s85_a05,16.5780,0.5843
im_0510_s85_a06,15.5883,0.5336
im_0510_s90_a04,16.6976,0.6278
im_0510_s90_a05,16.6685,0.6195
im_0510_s90_a06,15.1423,0.5208
im_0510_s95_a04,16.2981,0.5736
im_0510_s95_a05,13.4178,0.5710
im_0510_s95_a06,14.1321,0.6164
im_0511_s100_a04,17.2214,0.5757
im_0511_s100_a05,19.1750,0.5108
im_0511_s100_a06,13.3858,0.5603
im_0511_s80_a04,16.1076,0.5244
im_0511_s80_a05,12.0597,0.4692
im_0511_s80_a06,8.9958,0.4543
im_0511_s85_a04,11.1397,0.4450
im_0511_s85_a05,8.5499,0.4268
im_0511_s85_a06,15.0997,0.4511
im_0511_s90_a04,11.6418,0.4596
im_0511_s90_a05,7.6611,0.4475
im_0511_s90_a06,7.9308,0.4171
im_0511_s95_a04,15.8772,0.4732
im_0511_s95_a05,17.0396,0.6082
im_0511_s95_a06,19.9996,0.5818
im_0512_s100_a04,12.8953,0.5879
im_0512_s100_a05,14.4526,0.6380
im_0512_s100_a06,14.9890,0.5950
im_0512_s80_a04,15.0180,0.7085
im_0512_s80_a05,14.8574,0.8076
im_0512_s80_a06,13.3728,0.7124
im_0512_s85_a04,15.8168,0.7665
im_0512_s85_a05,15.9158,0.7376
im_0512_s85_a06,14.5132,0.6627
im_0512_s90_a04,15.3932,0.6712
im_0512_s90_a05,16.3169,0.6789
im_0512_s90_a06,14.7767,0.6656
im_0512_s95_a04,14.5673,0.6405
im_0512_s95_a05,16.6446,0.7274
im_0512_s95_a06,13.1396,0.5850
im_0513_s100_a04,14.3602,0.5582
im_0513_s100_a05,12.2828,0.5371
im_0513_s100_a06,15.1463,0.5605
im_0513_s80_a04,12.0966,0.5799
im_0513_s80_a05,10.8693,0.5284
im_0513_s80_a06,15.2449,0.6592
im_0513_s85_a04,12.9309,0.5718
im_0513_s85_a05,14.5619,0.6164
im_0513_s85_a06,12.1217,0.6050
im_0513_s90_a04,13.8320,0.6260
im_0513_s90_a05,14.4387,0.6197
im_0513_s90_a06,11.7418,0.5849
im_0513_s95_a04,14.0643,0.6897
im_0513_s95_a05,14.4540,0.6525
im_0513_s95_a06,14.5864,0.6662
im_0514_s100_a04,11.7781,0.5930
im_0514_s100_a05,13.4972,0.6627
im_0514_s100_a06,12.7632,0.6512
im_0514_s80_a04,13.0943,0.6244
im_0514_s80_a05,11.5617,0.6030
im_0514_s80_a06,13.9450,0.6871
im_0514_s85_a04,12.1495,0.5717
im_0514_s85_a05,12.6678,0.6277
im_0514_s85_a06,14.8148,0.7313
im_0514_s90_a04,11.5656,0.6353
im_0514_s90_a05,11.1610,0.5546
im_0514_s90_a06,11.0081,0.5125
im_0514_s95_a04,10.7768,0.5955
im_0514_s95_a05,13.1103,0.6585
im_0514_s95_a06,12.0575,0.5475
im_0515_s100_a04,15.0753,0.5563
im_0515_s100_a05,15.5842,0.5170
im_0515_s100_a06,11.0271,0.5524
im_0515_s80_a04,12.6721,0.5342
im_0515_s80_a05,11.2443,0.5522
im_0515_s80_a06,13.2338,0.5529
im_0515_s85_a04,13.5361,0.5722
im_0515_s85_a05,16.0497,0.6364
im_0515_s85_a06,12.9546,0.6096
im_0515_s90_a04,13.4703,0.5366
im_0515_s90_a05,15.2535,0.5780
im_0515_s90_a06,12.2981,0.5188
im_0515_s95_a04,13.5280,0.6268
im_0515_s95_a05,17.5497,0.5904
im_0515_s95_a06,17.5910,0.6594
im_0516_s100_a04,16.4266,0.5798
im_0516_s100_a05,13.0363,0.4462
im_0516_s100_a06,10.3750,0.4913
im_0516_s80_a04,14.7640,0.4933
im_0516_s80_a05,8.7287,0.3697
im_0516_s80_a06,9.8899,0.4649
im_0516_s85_a04,16.2967,0.5595
im_0516_s85_a05,11.5035,0.4910
im_0516_s85_a06,8.9540,0.4109
im_0516_s90_a04,10.4278,0.4026
im_0516_s90_a05,18.0809,0.5743
im_0516_s90_a06,9.4724,0.3944
im_0516_s95_a04,15.7366,0.4813
im_0516_s95_a05,10.1603,0.4687
im_0516_s95_a06,13.6589,0.5381
im_0517_s100_a04,15.8811,0.5936
im_0517_s100_a05,14.3180,0.6047
im_0517_s100_a06,14.4788,0.5472
im_0517_s80_a04,15.1215,0.5445
im_0517_s80_a05,15.0046,0.6324
im_0517_s80_a06,14.8256,0.6361
im_0517_s85_a04,14.6251,0.6618
im_0517_s85_a05,10.9363,0.5739
im_0517_s85_a06,13.7684,0.5867
im_0517_s90_a04,12.3992,0.5944
im_0517_s90_a05,12.5569,0.6304
im_0517_s90_a06,12.6256,0.6258
im_0517_s95_a04,16.5308,0.6658
im_0517_s95_a05,15.1503,0.6208
im_0517_s95_a06,14.9096,0.5888
im_0518_s100_a04,17.6809,0.5901
im_0518_s100_a05,14.1168,0.7070
im_0518_s100_a06,11.7229,0.5771
im_0518_s80_a04,15.3435,0.6167
im_0518_s80_a05,17.9540,0.6572
im_0518_s80_a06,19.1219,0.7730
im_0518_s85_a04,16.9335,0.6892
im_0518_s85_a05,17.4280,0.7223
im_0518_s85_a06,14.9878,0.6054
im_0518_s90_a04,17.3652,0.6508
im_0518_s90_a05,18.8719,0.6358
im_0518_s90_a06,16.4815,0.5329
im_0518_s95_a04,15.4147,0.5974
im_0518_s95_a05,16.7295,0.6057
im_0518_s95_a06,15.0384,0.6635
im_0519_s100_a04,15.6994,0.5495
im_0519_s100_a05,15.3476,0.5634
im_0519_s100_a06,16.0940,0.5186
im_0519_s80_a04,10.7791,0.5243
im_0519_s80_a05,8.9737,0.4375
im_0519_s80_a06,9.4747,0.4223
im_0519_s85_a04,15.2012,0.5122
im_0519_s85_a05,15.1056,0.5371
im_0519_s85_a06,16.8036,0.5366
im_0519_s90_a04,15.5620,0.4532
im_0519_s90_a05,11.2569,0.4849
im_0519_s90_a06,16.9354,0.5466
im_0519_s95_a04,9.7329,0.4398
im_0519_s95_a05,15.9053,0.6380
im_0519_s95_a06,17.3525,0.5911
im_0520_s100_a04,11.4274,0.6350
im_0520_s100_a05,14.5846,0.6500
im_0520_s100_a06,11.4362,0.5693
im_0520_s80_a04,13.5472,0.6134
im_0520_s80_a05,14.8875,0.6926
im_0520_s80_a06,14.8049,0.7574
im_0520_s85_a04,14.0461,0.6782
im_0520_s85_a05,15.0786,0.7089
im_0520_s85_a06,11.7560,0.6353
im_0520_s90_a04,12.4757,0.5875
im_0520_s90_a05,13.0989,0.6754
im_0520_s90_a06,11.4706,0.5841
im_0520_s95_a04,15.0527,0.6868
im_0520_s95_a05,12.3634,0.6885
im_0520_s95_a06,15.0774,0.7377
im_0521_s100_a04,10.0199,0.4977
im_0521_s100_a05,17.0831,0.6552
im_0521_s100_a06,15.5551,0.5893
im_0521_s80_a04,17.3496,0.6318
im_0521_s80_a05,9.4471,0.5312
im_0521_s80_a06,16.9422,0.5960
im_0521_s85_a04,14.8603,0.5559
im_0521_s85_a05,16.2480,0.6569
im_0521_s85_a06,16.5754,0.5702
im_0521_s90_a04,12.0919,0.5588
im_0521_s90_a05,16.7487,0.5531
im_0521_s90_a06,12.9185,0.6290
im_0521_s95_a04,9.5290,0.4669
im_0521_s95_a05,16.0033,0.6250
im_0521_s95_a06,17.1367,0.6796
im_0522_s100_a04,13.4228,0.6625
im_0522_s100_a05,11.8337,0.5521
im_0522_s100_a06,9.8059,0.5126
im_0522_s80_a04,11.1287,0.6040
im_0522_s80_a05,9.6532,0.5768
im_0522_s80_a06,10.9735,0.5970
im_0522_s85_a04,9.8640,0.5644
im_0522_s85_a05,10.5461,0.5633
im_0522_s85_a06,10.7727,0.5874
im_0522_s90_a04,9.6936,0.5356
im_0522_s90_a05,13.1747,0.6303
im_0522_s90_a06,9.6483,0.5028
im_0522_s95_a04,11.2040,0.5709
im_0522_s95_a05,11.2643,0.5894
im_0522_s95_a06,11.5392,0.5924
im_0523_s100_a04,17.4127,0.6955
im_0523_s100_a05,12.6655,0.6523
im_0523_s100_a06,16.0756,0.7264
im_0523_s80_a04,14.6864,0.5999
im_0523_s80_a05,17.1750,0.6853
im_0523_s80_a06,18.1188,0.6839
im_0523_s85_a04,16.4689,0.6030
im_0523_s85_a05,13.5408,0.6806
im_0523_s85_a06,17.5142,0.6247
im_0523_s90_a04,17.6203,0.5886
im_0523_s90_a05,13.5124,0.6401
im_0523_s90_a06,15.1715,0.6330
im_0523_s95_a04,17.5257,0.6697
im_0523_s95_a05,13.9759,0.7023
im_0523_s95_a06,13.9261,0.6953
im_0524_s100_a04,15.3498,0.6790
im_0524_s100_a05,9.7281,0.5118
im_0524_s100_a06,12.4108,0.6058
im_0524_s80_a04,12.9495,0.6461
im_0524_s80_a05,10.1309,0.5380
im_0524_s80_a06,13.0739,0.5386
im_0524_s85_a04,13.1577,0.6068
im_0524_s85_a05,12.0797,0.6133
im_0524_s85_a06,15.2346,0.6542
im_0524_s90_a04,14.9931,0.6266
im_0524_s90_a05,16.7378,0.6069
im_0524_s90_a06,14.5524,0.5804
im_0524_s95_a04,15.6523,0.6778
im_0524_s95_a05,10.6703,0.5933
im_0524_s95_a06,13.6732,0.5768
im_0525_s100_a04,12.4538,0.4764
im_0525_s100_a05,12.8407,0.5989
im_0525_s100_a06,15.6228,0.5768
im_0525_s80_a04,16.0878,0.6167
im_0525_s80_a05,14.5449,0.6303
im_0525_s80_a06,14.0003,0.6108
im_0525_s85_a04,15.6845,0.5915
im_0525_s85_a05,14.8503,0.5637
im_0525_s85_a06,13.4468,0.6213
im_0525_s90_a04,18.0436,0.6058
im_0525_s90_a05,14.7197,0.6807
im_0525_s90_a06,16.8775,0.6792
im_0525_s95_a04,14.3348,0.6417
im_0525_s95_a05,13.4095,0.6779
im_0525_s95_a06,13.5967,0.6577
im_0526_s100_a04,14.5155,0.5589
im_0526_s100_a05,14.5163,0.5759
im_0526_s100_a06,15.0468,0.4802
im_0526_s80_a04,14.1447,0.5627
im_0526_s80_a05,11.9298,0.4546
im_0526_s80_a06,11.9500,0.5395
im_0526_s85_a04,15.9784,0.6492
im_0526_s85_a05,14.2008,0.5865
im_0526_s85_a06,10.4710,0.4225
im_0526_s90_a04,13.6310,0.4705
im_0526_s90_a05,14.7031,0.6080
im_0526_s90_a06,15.5424,0.5762
im_0526_s95_a04,14.6009,0.6189
im_0526_s95_a05,14.7602,0.5579
im_0526_s95_a06,10.7110,0.4681
im_0527_s100_a04,15.6917,0.4215
im_0527_s100_a05,13.0843,0.4441
im_0527_s100_a06,8.3144,0.4209
im_0527_s80_a04,17.4825,0.4545
im_0527_s80_a05,11.6902,0.3975
im_0527_s80_a06,14.1915,0.4752
im_0527_s85_a04,13.7905,0.4714
im_0527_s85_a05,17.2007,0.4567
im_0527_s85_a06,14.6697,0.4904
im_0527_s90_a04,8.1841,0.4521
im_0527_s90_a05,16.3594,0.4495
im_0527_s90_a06,15.2737,0.4616
im_0527_s95_a04,14.7192,0.4720
im_0527_s95_a05,16.8948,0.5468
im_0527_s95_a06,15.1347,0.5339
im_0528_s100_a04,11.5923,0.6762
im_0528_s100_a05,12.6582,0.7060
im_0528_s100_a06,12.8368,0.6951
im_0528_s80_a04,14.9671,0.6983
im_0528_s80_a05,15.5278,0.6976
im_0528_s80_a06,11.8438,0.6646
im_0528_s85_a04,13.9113,0.7558
im_0528_s85_a05,11.7990,0.6852
im_0528_s85_a06,13.4793,0.7206
im_0528_s90_a04,12.6393,0.6415
im_0528_s90_a05,12.2605,0.6829
im_0528_s90_a06,14.1398,0.6270
im_0528_s95_a04,11.7745,0.7303
im_0528_s95_a05,12.7635,0.6875
im_0528_s95_a06,14.8630,0.7444
im_0529_s100_a04,11.7796,0.6222
im_0529_s100_a05,11.7908,0.6247
im_0529_s100_a06,11.7538,0.6522
im_0529_s80_a04,13.3502,0.6030
im_0529_s80_a05,10.7300,0.5703
im_0529_s80_a06,10.2519,0.6108
im_0529_s85_a04,9.4985,0.6015
im_0529_s85_a05,10.0438,0.5723
im_0529_s85_a06,10.9441,0.6253
im_0529_s90_a04,10.7745,0.5702
im_0529_s90_a05,11.0647,0.6105
im_0529_s90_a06,11.3936,0.5525
im_0529_s95_a04,11.1147,0.6136
im_0529_s95_a05,9.1142,0.5629
im_0529_s95_a06,12.7550,0.6411
im_0530_s100_a04,10.9597,0.5419
im_0530_s100_a05,16.8594,0.4631
im_0530_s100_a06,19.2950,0.5410
im_0530_s80_a04,18.4106,0.5672
im_0530_s80_a05,10.9565,0.5280
im_0530_s80_a06,12.5737,0.5907
im_0530_s85_a04,9.8092,0.4871
im_0530_s85_a05,17.1034,0.6357
im_0530_s85_a06,13.5557,0.5324
im_0530_s90_a04,17.9458,0.5626
im_0530_s90_a05,15.4424,0.5111
im_0530_s90_a06,10.8677,0.5629
im_0530_s95_a04,11.3026,0.5516
im_0530_s95_a05,11.6665,0.5749
im_0530_s95_a06,9.8122,0.5366
im_0531_s100_a04,12.2870,0.5824
im_0531_s100_a05,9.8488,0.5421
im_0531_s100_a06,15.9552,0.6152
im_0531_s80_a04,13.3882,0.5863
im_0531_s80_a05,18.5297,0.6880
im_0531_s80_a06,13.3040,0.5797
im_0531_s85_a04,12.5807,0.6217
im_0531_s85_a05,17.0708,0.6593
im_0531_s85_a06,15.5785,0.6233
im_0531_s90_a04,9.8189,0.4562
im_0531_s90_a05,11.2836,0.5754
im_0531_s90_a06,18.0414,0.6231
im_0531_s95_a04,15.5368,0.6202
im_0531_s95_a05,13.3763,0.6090
im_0531_s95_a06,15.5377,0.6023
im_0532_s100_a04,16.2730,0.6201
im_0532_s100_a05,15.7503,0.6631
im_0532_s100_a06,11.0359,0.5314
im_0532_s80_a04,16.9718,0.6309
im_0532_s80_a05,13.6095,0.6011
im_0532_s80_a06,11.3205,0.5563
im_0532_s85_a04,17.9017,0.6620
im_0532_s85_a05,14.4796,0.5169
im_0532_s85_a06,18.9198,0.6948
im_0532_s90_a04,13.5034,0.6371
im_0532_s90_a05,15.6006,0.5598
im_0532_s90_a06,15.5412,0.5624
im_0532_s95_a04,16.6541,0.6770
im_0532_s95_a05,18.5639,0.6803
im_0532_s95_a06,18.0795,0.6414
im_0533_s100_a04,12.6293,0.6262
im_0533_s100_a05,18.4171,0.6305
im_0533_s100_a06,13.8454,0.6211
im_0533_s80_a04,14.6544,0.6643
im_0533_s80_a05,13.0177,0.6556
im_0533_s80_a06,13.7690,0.5361
im_0533_s85_a04,18.0668,0.7249
im_0533_s85_a05,11.9988,0.5338
im_0533_s85_a06,16.3127,0.6081
im_0533_s90_a04,17.7413,0.6151
im_0533_s90_a05,13.2780,0.6127
im_0533_s90_a06,19.5253,0.6339
im_0533_s95_a04,18.7000,0.6480
im_0533_s95_a05,14.5746,0.6846
im_0533_s95_a06,19.1587,0.7137
im_0534_s100_a04,12.3857,0.5400
im_0534_s100_a05,10.6366,0.5394
im_0534_s100_a06,15.8130,0.6530
im_0534_s80_a04,9.8146,0.5547
im_0534_s80_a05,13.2849,0.6435
im_0534_s80_a06,11.3588,0.5732
im_0534_s85_a04,15.0195,0.7000
im_0534_s85_a05,10.1093,0.5604
im_0534_s85_a06,12.4605,0.5652
im_0534_s90_a04,14.3788,0.5798
im_0534_s90_a05,11.6976,0.5985
im_0534_s90_a06,15.5840,0.6248
im_0534_s95_a04,11.0385,0.5742
im_0534_s95_a05,10.7008,0.6118
im_0534_s95_a06,15.7624,0.6716
im_0535_s100_a04,16.2923,0.4917
im_0535_s100_a05,15.0556,0.5272
im_0535_s100_a06,11.5945,0.4482
im_0535_s80_a04,15.8985,0.5732
im_0535_s80_a05,15.2937,0.6480
im_0535_s80_a06,16.1474,0.5501
im_0535_s85_a04,16.0385,0.6380
im_0535_s85_a05,16.5752,0.5492
im_0535_s85_a06,16.2069,0.5504
im_0535_s90_a04,16.2912,0.5377
im_0535_s90_a05,16.4606,0.5699
im_0535_s90_a06,16.1141,0.5788
im_0535_s95_a04,16.3785,0.6004
im_0535_s95_a05,13.1908,0.4996
im_0535_s95_a06,16.0804,0.6689
im_0536_s100_a04,18.7327,0.6204
im_0536_s100_a05,17.7306,0.5237
im_0536_s100_a06,15.9758,0.5661
im_0536_s80_a04,15.5288,0.6474
im_0536_s80_a05,15.0327,0.5652
im_0536_s80_a06,18.5734,0.6565
im_0536_s85_a04,17.1971,0.5771
im_0536_s85_a05,9.9521,0.5053
im_0536_s85_a06,17.0842,0.5683
im_0536_s90_a04,18.2883,0.6471
im_0536_s90_a05,12.8944,0.5815
im_0536_s90_a06,10.3462,0.4579
im_0536_s95_a04,11.8079,0.5582
im_0536_s95_a05,18.1239,0.5888
im_0536_s95_a06,17.8651,0.6248
im_0537_s100_a04,13.3408,0.5574
im_0537_s100_a05,20.3979,0.6265
im_0537_s100_a06,19.6709,0.6095
im_0537_s80_a04,17.2857,0.7043
im_0537_s80_a05,14.4844,0.6742
im_0537_s80_a06,20.1030,0.6787
im_0537_s85_a04,13.8417,0.5397
im_0537_s85_a05,18.4819,0.5835
im_0537_s85_a06,13.7978,0.6316
im_0537_s90_a04,18.8260,0.5827
im_0537_s90_a05,18.2686,0.6726
im_0537_s90_a06,17.9952,0.6289
im_0537_s95_a04,14.8523,0.6141
im_0537_s95_a05,15.0775,0.5719
im_0537_s95_a06,17.8706,0.5911
im_0538_s100_a04,7.6478,0.3808
im_0538_s100_a05,9.7356,0.4259
im_0538_s100_a06,6.0278,0.3607
im_0538_s80_a04,8.5871,0.3922
im_0538_s80_a05,6.6779,0.3740
im_0538_s80_a06,10.8119,0.5358
im_0538_s85_a04,10.1896,0.5685
im_0538_s85_a05,10.7237,0.3705
im_0538_s85_a06,10.1981,0.3747
im_0538_s90_a04,11.3192,0.4031
im_0538_s90_a05,10.9183,0.3588
im_0538_s90_a06,10.7557,0.4071
im_0538_s95_a04,9.3131,0.3653
im_0538_s95_a05,11.3918,0.5193
im_0538_s95_a06,11.0082,0.5800
im_0539_s100_a04,12.4194,0.6979
im_0539_s100_a05,14.6168,0.6816
im_0539_s100_a06,11.1937,0.6090
im_0539_s80_a04,15.3554,0.6522
im_0539_s80_a05,11.4960,0.5956
im_0539_s80_a06,13.5930,0.6915
im_0539_s85_a04,11.4390,0.6559
im_0539_s85_a05,11.0889,0.6501
im_0539_s85_a06,13.5616,0.7052
im_0539_s90_a04,13.4277,0.6190
im_0539_s90_a05,12.7452,0.6501
im_0539_s90_a06,10.8010,0.6397
im_0539_s95_a04,12.8773,0.6814
im_0539_s95_a05,14.9505,0.7232
im_0539_s95_a06,14.9310,0.7032
im_0540_s100_a04,19.4422,0.7473
im_0540_s100_a05,17.3057,0.7540
im_0540_s100_a06,18.3927,0.6422
im_0540_s80_a04,13.7563,0.6613
im_0540_s80_a05,19.5002,0.7123
im_0540_s80_a06,17.7078,0.6311
im_0540_s85_a04,17.9950,0.6029
im_0540_s85_a05,14.7956,0.6277
im_0540_s85_a06,19.4889,0.7381
im_0540_s90_a04,16.8341,0.7061
im_0540_s90_a05,19.7400,0.6939
im_0540_s90_a06,15.2383,0.5501
im_0540_s95_a04,17.0069,0.6524
im_0540_s95_a05,20.0088,0.7329
im_0540_s95_a06,18.6258,0.6875
im_0541_s100_a04,17.3325,0.7428
im_0541_s100_a05,16.1306,0.6591
im_0541_s100_a06,15.4870,0.6799
im_0541_s80_a04,15.7235,0.6657
im_0541_s80_a05,16.1459,0.7105
im_0541_s80_a06,15.1748,0.7014
im_0541_s85_a04,12.5650,0.6297
im_0541_s85_a05,14.4077,0.6677
im_0541_s85_a06,17.7930,0.7283
im_0541_s90_a04,14.4410,0.6718
im_0541_s90_a05,14.2299,0.5971
im_0541_s90_a06,16.7521,0.7078
im_0541_s95_a04,16.1698,0.7148
im_0541_s95_a05,14.9367,0.6863
im_0541_s95_a06,13.9440,0.6222
im_0542_s100_a04,7.6351,0.4566
im_0542_s100_a05,16.9932,0.5289
im_0542_s100_a06,11.9139,0.4994
im_0542_s80_a04,11.7484,0.4563
im_0542_s80_a05,17.2398,0.5745
im_0542_s80_a06,10.3836,0.4934
im_0542_s85_a04,14.3580,0.4929
im_0542_s85_a05,13.9315,0.4543
im_0542_s85_a06,13.1584,0.4672
im_0542_s90_a04,10.8757,0.4853
im_0542_s90_a05,8.2597,0.4819
im_0542_s90_a06,10.3252,0.4827
im_0542_s95_a04,17.1060,0.5961
im_0542_s95_a05,8.2607,0.3968
im_0542_s95_a06,13.7262,0.5265
im_0543_s100_a04,11.6443,0.6558
im_0543_s100_a05,11.8663,0.5705
im_0543_s100_a06,12.0042,0.5962
im_0543_s80_a04,13.0439,0.5931
im_0543_s80_a05,15.5186,0.6472
im_0543_s80_a06,14.0951,0.6338
im_0543_s85_a04,14.0059,0.6312
im_0543_s85_a05,15.3159,0.6004
im_0543_s85_a06,14.8729,0.6141
im_0543_s90_a04,14.4370,0.5644
im_0543_s90_a05,13.6559,0.6143
im_0543_s90_a06,14.0814,0.5488
im_0543_s95_a04,12.3979,0.5798
im_0543_s95_a05,12.5808,0.5799
im_0543_s95_a06,13.8647,0.6084
im_0544_s100_a04,16.9052,0.6025
im_0544_s100_a05,16.5023,0.6583
im_0544_s100_a06,14.2907,0.6219
im_0544_s80_a04,18.4138,0.7062
im_0544_s80_a05,15.8772,0.7491
im_0544_s80_a06,17.5175,0.6671
im_0544_s85_a04,12.8841,0.6157
im_0544_s85_a05,18.4464,0.7867
im_0544_s85_a06,13.5505,0.6277
im_0544_s90_a04,15.9029,0.6895
im_0544_s90_a05,13.1526,0.5887
im_0544_s90_a06,17.7313,0.6030
im_0544_s95_a04,17.3652,0.7611
im_0544_s95_a05,19.0244,0.7044
im_0544_s95_a06,19.3037,0.6815
im_0545_s100_a04,16.8428,0.4914
im_0545_s100_a05,11.1097,0.5229
im_0545_s100_a06,14.7679,0.4964
im_0545_s80_a04,7.9557,0.4316
im_0545_s80_a05,15.3261,0.4670
im_0545_s80_a06,10.5501,0.4897
im_0545_s85_a04,17.2174,0.4706
im_0545_s85_a05,15.0075,0.5807
im_0545_s85_a06,10.9359,0.5293
im_0545_s90_a04,12.5451,0.5153
im_0545_s90_a05,15.9275,0.4841
im_0545_s90_a06,8.2035,0.4845
im_0545_s95_a04,8.9995,0.5163
im_0545_s95_a05,16.9394,0.5013
