# NDR-Restore GT-Rain Evaluation Results,,,
,,,
# Model Information,,,
Model,NDR-Restore,,
Test Dataset,GT-Rain,,
,,,
# Overall Metrics,,,
Total Images,2100,,
Average PSNR (dB),21.2411,,
Average SSIM,0.5948,,
,,,
# Per-Image Results,,,
Image Name,GT Name,PSNR (dB),SSIM
Oinari_1-1-Webcam-R-189.png,Oinari_1-1-Webcam-C-000.png,16.6846,0.4954
Oinari_1-1-Webcam-R-190.png,Oinari_1-1-Webcam-C-000.png,16.9124,0.4979
Oinari_1-1-Webcam-R-191.png,Oinari_1-1-Webcam-C-000.png,16.9095,0.4979
Oinari_1-1-Webcam-R-192.png,Oinari_1-1-Webcam-C-000.png,16.9095,0.4979
Oinari_1-1-Webcam-R-193.png,Oinari_1-1-Webcam-C-000.png,17.0959,0.4989
Oinari_1-1-Webcam-R-194.png,Oinari_1-1-Webcam-C-000.png,17.0959,0.4989
Oinari_1-1-Webcam-R-195.png,Oinari_1-1-Webcam-C-000.png,17.0959,0.4989
Oinari_1-1-Webcam-R-196.png,Oinari_1-1-Webcam-C-000.png,16.7474,0.4887
Oinari_1-1-Webcam-R-197.png,Oinari_1-1-Webcam-C-000.png,16.7472,0.4888
Oinari_1-1-Webcam-R-198.png,Oinari_1-1-Webcam-C-000.png,16.7472,0.4888
Oinari_1-1-Webcam-R-199.png,Oinari_1-1-Webcam-C-000.png,16.8436,0.5029
Oinari_1-1-Webcam-R-200.png,Oinari_1-1-Webcam-C-000.png,16.8346,0.5028
Oinari_1-1-Webcam-R-201.png,Oinari_1-1-Webcam-C-000.png,16.8346,0.5028
Oinari_1-1-Webcam-R-202.png,Oinari_1-1-Webcam-C-000.png,17.1319,0.5024
Oinari_1-1-Webcam-R-203.png,Oinari_1-1-Webcam-C-000.png,17.1342,0.5025
Oinari_1-1-Webcam-R-204.png,Oinari_1-1-Webcam-C-000.png,17.1342,0.5025
Oinari_1-1-Webcam-R-205.png,Oinari_1-1-Webcam-C-000.png,16.7562,0.4531
Oinari_1-1-Webcam-R-206.png,Oinari_1-1-Webcam-C-000.png,16.699,0.4594
Oinari_1-1-Webcam-R-207.png,Oinari_1-1-Webcam-C-000.png,16.699,0.4594
Oinari_1-1-Webcam-R-208.png,Oinari_1-1-Webcam-C-000.png,16.6529,0.4705
Oinari_1-1-Webcam-R-209.png,Oinari_1-1-Webcam-C-000.png,16.6532,0.4705
Oinari_1-1-Webcam-R-210.png,Oinari_1-1-Webcam-C-000.png,16.6532,0.4705
Oinari_1-1-Webcam-R-211.png,Oinari_1-1-Webcam-C-000.png,16.6301,0.4852
Oinari_1-1-Webcam-R-212.png,Oinari_1-1-Webcam-C-000.png,16.6296,0.4852
Oinari_1-1-Webcam-R-213.png,Oinari_1-1-Webcam-C-000.png,16.6296,0.4852
Oinari_1-1-Webcam-R-214.png,Oinari_1-1-Webcam-C-000.png,16.8876,0.4948
Oinari_1-1-Webcam-R-215.png,Oinari_1-1-Webcam-C-000.png,16.8948,0.4949
Oinari_1-1-Webcam-R-216.png,Oinari_1-1-Webcam-C-000.png,16.8948,0.4949
Oinari_1-1-Webcam-R-217.png,Oinari_1-1-Webcam-C-000.png,16.6795,0.4963
Oinari_1-1-Webcam-R-218.png,Oinari_1-1-Webcam-C-000.png,16.6795,0.4963
Oinari_1-1-Webcam-R-219.png,Oinari_1-1-Webcam-C-000.png,16.6795,0.4963
Oinari_1-1-Webcam-R-220.png,Oinari_1-1-Webcam-C-000.png,16.6792,0.4958
Oinari_1-1-Webcam-R-221.png,Oinari_1-1-Webcam-C-000.png,16.6792,0.4958
Oinari_1-1-Webcam-R-222.png,Oinari_1-1-Webcam-C-000.png,16.6792,0.4958
Oinari_1-1-Webcam-R-223.png,Oinari_1-1-Webcam-C-000.png,17.0793,0.5028
Oinari_1-1-Webcam-R-224.png,Oinari_1-1-Webcam-C-000.png,17.0746,0.5027
Oinari_1-1-Webcam-R-225.png,Oinari_1-1-Webcam-C-000.png,17.0746,0.5027
Oinari_1-1-Webcam-R-226.png,Oinari_1-1-Webcam-C-000.png,16.5153,0.4934
Oinari_1-1-Webcam-R-227.png,Oinari_1-1-Webcam-C-000.png,16.512,0.4933
Oinari_1-1-Webcam-R-228.png,Oinari_1-1-Webcam-C-000.png,16.512,0.4933
Oinari_1-1-Webcam-R-229.png,Oinari_1-1-Webcam-C-000.png,16.5225,0.4953
Oinari_1-1-Webcam-R-230.png,Oinari_1-1-Webcam-C-000.png,16.5224,0.4954
Oinari_1-1-Webcam-R-231.png,Oinari_1-1-Webcam-C-000.png,16.5224,0.4954
Oinari_1-1-Webcam-R-232.png,Oinari_1-1-Webcam-C-000.png,16.7282,0.4995
Oinari_1-1-Webcam-R-233.png,Oinari_1-1-Webcam-C-000.png,16.7282,0.4995
Oinari_1-1-Webcam-R-234.png,Oinari_1-1-Webcam-C-000.png,16.7282,0.4995
Oinari_1-1-Webcam-R-235.png,Oinari_1-1-Webcam-C-000.png,16.1136,0.4359
Oinari_1-1-Webcam-R-236.png,Oinari_1-1-Webcam-C-000.png,16.1206,0.4422
Oinari_1-1-Webcam-R-237.png,Oinari_1-1-Webcam-C-000.png,16.1206,0.4422
Oinari_1-1-Webcam-R-238.png,Oinari_1-1-Webcam-C-000.png,16.4014,0.4675
Oinari_1-1-Webcam-R-239.png,Oinari_1-1-Webcam-C-000.png,16.4014,0.4675
Oinari_1-1-Webcam-R-240.png,Oinari_1-1-Webcam-C-000.png,16.4014,0.4675
Oinari_1-1-Webcam-R-241.png,Oinari_1-1-Webcam-C-000.png,16.5105,0.4822
Oinari_1-1-Webcam-R-242.png,Oinari_1-1-Webcam-C-000.png,16.5101,0.4823
Oinari_1-1-Webcam-R-243.png,Oinari_1-1-Webcam-C-000.png,16.5101,0.4823
Oinari_1-1-Webcam-R-244.png,Oinari_1-1-Webcam-C-000.png,16.2755,0.4857
Oinari_1-1-Webcam-R-245.png,Oinari_1-1-Webcam-C-000.png,16.275,0.4857
Oinari_1-1-Webcam-R-246.png,Oinari_1-1-Webcam-C-000.png,16.275,0.4857
Oinari_1-1-Webcam-R-247.png,Oinari_1-1-Webcam-C-000.png,16.396,0.4827
Oinari_1-1-Webcam-R-248.png,Oinari_1-1-Webcam-C-000.png,16.396,0.4827
Oinari_1-1-Webcam-R-249.png,Oinari_1-1-Webcam-C-000.png,16.396,0.4827
Oinari_1-1-Webcam-R-250.png,Oinari_1-1-Webcam-C-000.png,16.5142,0.4859
Oinari_1-1-Webcam-R-251.png,Oinari_1-1-Webcam-C-000.png,16.5142,0.4859
Oinari_1-1-Webcam-R-252.png,Oinari_1-1-Webcam-C-000.png,16.5142,0.4859
Oinari_1-1-Webcam-R-253.png,Oinari_1-1-Webcam-C-000.png,16.3166,0.4857
Oinari_1-1-Webcam-R-254.png,Oinari_1-1-Webcam-C-000.png,16.3165,0.4857
Oinari_1-1-Webcam-R-255.png,Oinari_1-1-Webcam-C-000.png,16.3165,0.4857
Oinari_1-1-Webcam-R-256.png,Oinari_1-1-Webcam-C-000.png,16.3419,0.4838
Oinari_1-1-Webcam-R-257.png,Oinari_1-1-Webcam-C-000.png,16.3419,0.4838
Oinari_1-1-Webcam-R-258.png,Oinari_1-1-Webcam-C-000.png,16.3419,0.4838
Oinari_1-1-Webcam-R-259.png,Oinari_1-1-Webcam-C-000.png,16.4458,0.4827
Oinari_1-1-Webcam-R-260.png,Oinari_1-1-Webcam-C-000.png,16.4464,0.4828
Oinari_1-1-Webcam-R-261.png,Oinari_1-1-Webcam-C-000.png,16.4464,0.4828
Oinari_1-1-Webcam-R-262.png,Oinari_1-1-Webcam-C-000.png,16.1794,0.4779
Oinari_1-1-Webcam-R-263.png,Oinari_1-1-Webcam-C-000.png,16.1794,0.4779
Oinari_1-1-Webcam-R-264.png,Oinari_1-1-Webcam-C-000.png,16.1794,0.4779
Oinari_1-1-Webcam-R-265.png,Oinari_1-1-Webcam-C-000.png,16.7621,0.4516
Oinari_1-1-Webcam-R-266.png,Oinari_1-1-Webcam-C-000.png,16.7947,0.4592
Oinari_1-1-Webcam-R-267.png,Oinari_1-1-Webcam-C-000.png,16.7947,0.4592
Oinari_1-1-Webcam-R-268.png,Oinari_1-1-Webcam-C-000.png,16.474,0.4629
Oinari_1-1-Webcam-R-269.png,Oinari_1-1-Webcam-C-000.png,16.4743,0.4628
Oinari_1-1-Webcam-R-270.png,Oinari_1-1-Webcam-C-000.png,16.4743,0.4628
Oinari_1-1-Webcam-R-271.png,Oinari_1-1-Webcam-C-000.png,16.4459,0.4719
Oinari_1-1-Webcam-R-272.png,Oinari_1-1-Webcam-C-000.png,16.4459,0.4719
Oinari_1-1-Webcam-R-273.png,Oinari_1-1-Webcam-C-000.png,16.4459,0.4719
Oinari_1-1-Webcam-R-274.png,Oinari_1-1-Webcam-C-000.png,16.5692,0.4862
Oinari_1-1-Webcam-R-275.png,Oinari_1-1-Webcam-C-000.png,16.5678,0.4862
Oinari_1-1-Webcam-R-276.png,Oinari_1-1-Webcam-C-000.png,16.5678,0.4862
Oinari_1-1-Webcam-R-277.png,Oinari_1-1-Webcam-C-000.png,16.4088,0.4898
Oinari_1-1-Webcam-R-278.png,Oinari_1-1-Webcam-C-000.png,16.4088,0.4898
Oinari_1-1-Webcam-R-279.png,Oinari_1-1-Webcam-C-000.png,16.4088,0.4898
Oinari_1-1-Webcam-R-280.png,Oinari_1-1-Webcam-C-000.png,16.6539,0.4929
Oinari_1-1-Webcam-R-281.png,Oinari_1-1-Webcam-C-000.png,16.6522,0.4928
Oinari_1-1-Webcam-R-282.png,Oinari_1-1-Webcam-C-000.png,16.6522,0.4928
Oinari_1-1-Webcam-R-283.png,Oinari_1-1-Webcam-C-000.png,16.5589,0.4943
Oinari_1-1-Webcam-R-284.png,Oinari_1-1-Webcam-C-000.png,16.5589,0.4943
Oinari_1-1-Webcam-R-285.png,Oinari_1-1-Webcam-C-000.png,16.5589,0.4943
Oinari_1-1-Webcam-R-286.png,Oinari_1-1-Webcam-C-000.png,16.5844,0.5021
Oinari_1-1-Webcam-R-287.png,Oinari_1-1-Webcam-C-000.png,16.5844,0.5021
Oinari_1-1-Webcam-R-288.png,Oinari_1-1-Webcam-C-000.png,16.5844,0.5021
Oinari_1-1-Webcam-R-289.png,Oinari_1-1-Webcam-C-000.png,16.7393,0.5095
Oinari_1-1-Webcam-R-290.png,Oinari_1-1-Webcam-C-000.png,16.7393,0.5095
Oinari_1-1-Webcam-R-291.png,Oinari_1-1-Webcam-C-000.png,16.7393,0.5095
Oinari_1-1-Webcam-R-292.png,Oinari_1-1-Webcam-C-000.png,16.4873,0.5043
Oinari_1-1-Webcam-R-293.png,Oinari_1-1-Webcam-C-000.png,16.4873,0.5043
Oinari_1-1-Webcam-R-294.png,Oinari_1-1-Webcam-C-000.png,16.4873,0.5043
Oinari_1-1-Webcam-R-295.png,Oinari_1-1-Webcam-C-000.png,16.4424,0.4548
Oinari_1-1-Webcam-R-296.png,Oinari_1-1-Webcam-C-000.png,16.4851,0.4619
Oinari_1-1-Webcam-R-297.png,Oinari_1-1-Webcam-C-000.png,16.4851,0.4619
Oinari_1-1-Webcam-R-298.png,Oinari_1-1-Webcam-C-000.png,16.504,0.4819
Oinari_1-1-Webcam-R-299.png,Oinari_1-1-Webcam-C-000.png,16.504,0.4819
Table_Rock_0-0-Webcam-R-000.png,Table_Rock_0-0-Webcam-C-000.png,28.1386,0.8568
Table_Rock_0-0-Webcam-R-001.png,Table_Rock_0-0-Webcam-C-000.png,28.0684,0.8557
Table_Rock_0-0-Webcam-R-002.png,Table_Rock_0-0-Webcam-C-000.png,28.0246,0.8553
Table_Rock_0-0-Webcam-R-003.png,Table_Rock_0-0-Webcam-C-000.png,27.9923,0.8535
Table_Rock_0-0-Webcam-R-004.png,Table_Rock_0-0-Webcam-C-000.png,27.9848,0.8521
Table_Rock_0-0-Webcam-R-005.png,Table_Rock_0-0-Webcam-C-000.png,27.8216,0.8548
Table_Rock_0-0-Webcam-R-006.png,Table_Rock_0-0-Webcam-C-000.png,27.8227,0.8548
Table_Rock_0-0-Webcam-R-007.png,Table_Rock_0-0-Webcam-C-000.png,27.7798,0.8519
Table_Rock_0-0-Webcam-R-008.png,Table_Rock_0-0-Webcam-C-000.png,27.7591,0.8537
Table_Rock_0-0-Webcam-R-009.png,Table_Rock_0-0-Webcam-C-000.png,27.7706,0.8541
Table_Rock_0-0-Webcam-R-010.png,Table_Rock_0-0-Webcam-C-000.png,27.7816,0.8543
Table_Rock_0-0-Webcam-R-011.png,Table_Rock_0-0-Webcam-C-000.png,27.7506,0.8534
Table_Rock_0-0-Webcam-R-012.png,Table_Rock_0-0-Webcam-C-000.png,27.7506,0.8534
Table_Rock_0-0-Webcam-R-013.png,Table_Rock_0-0-Webcam-C-000.png,27.9162,0.8504
Table_Rock_0-0-Webcam-R-014.png,Table_Rock_0-0-Webcam-C-000.png,29.1082,0.8552
Table_Rock_0-0-Webcam-R-015.png,Table_Rock_0-0-Webcam-C-000.png,28.9315,0.8505
Table_Rock_0-0-Webcam-R-016.png,Table_Rock_0-0-Webcam-C-000.png,29.0832,0.8537
Table_Rock_0-0-Webcam-R-017.png,Table_Rock_0-0-Webcam-C-000.png,28.26,0.8533
Table_Rock_0-0-Webcam-R-018.png,Table_Rock_0-0-Webcam-C-000.png,28.2592,0.8532
Table_Rock_0-0-Webcam-R-019.png,Table_Rock_0-0-Webcam-C-000.png,28.2534,0.8533
Table_Rock_0-0-Webcam-R-020.png,Table_Rock_0-0-Webcam-C-000.png,27.8507,0.8517
Table_Rock_0-0-Webcam-R-021.png,Table_Rock_0-0-Webcam-C-000.png,27.68,0.8573
Table_Rock_0-0-Webcam-R-022.png,Table_Rock_0-0-Webcam-C-000.png,27.6172,0.8542
Table_Rock_0-0-Webcam-R-023.png,Table_Rock_0-0-Webcam-C-000.png,27.9361,0.8565
Table_Rock_0-0-Webcam-R-024.png,Table_Rock_0-0-Webcam-C-000.png,27.9341,0.8566
Table_Rock_0-0-Webcam-R-025.png,Table_Rock_0-0-Webcam-C-000.png,27.825,0.8574
Table_Rock_0-0-Webcam-R-026.png,Table_Rock_0-0-Webcam-C-000.png,27.845,0.8559
Table_Rock_0-0-Webcam-R-027.png,Table_Rock_0-0-Webcam-C-000.png,27.8289,0.8565
Table_Rock_0-0-Webcam-R-028.png,Table_Rock_0-0-Webcam-C-000.png,28.0344,0.8562
Table_Rock_0-0-Webcam-R-029.png,Table_Rock_0-0-Webcam-C-000.png,27.9828,0.8548
Table_Rock_0-0-Webcam-R-030.png,Table_Rock_0-0-Webcam-C-000.png,28.3735,0.8551
Table_Rock_0-0-Webcam-R-031.png,Table_Rock_0-0-Webcam-C-000.png,28.4622,0.8551
Table_Rock_0-0-Webcam-R-032.png,Table_Rock_0-0-Webcam-C-000.png,28.6775,0.8557
Table_Rock_0-0-Webcam-R-033.png,Table_Rock_0-0-Webcam-C-000.png,28.5414,0.8567
Table_Rock_0-0-Webcam-R-034.png,Table_Rock_0-0-Webcam-C-000.png,28.5196,0.8577
Table_Rock_0-0-Webcam-R-035.png,Table_Rock_0-0-Webcam-C-000.png,28.5381,0.8559
Table_Rock_0-0-Webcam-R-036.png,Table_Rock_0-0-Webcam-C-000.png,28.5381,0.8559
Table_Rock_0-0-Webcam-R-037.png,Table_Rock_0-0-Webcam-C-000.png,28.7434,0.8566
Table_Rock_0-0-Webcam-R-038.png,Table_Rock_0-0-Webcam-C-000.png,28.7307,0.8593
Table_Rock_0-0-Webcam-R-039.png,Table_Rock_0-0-Webcam-C-000.png,28.7248,0.86
Table_Rock_0-0-Webcam-R-040.png,Table_Rock_0-0-Webcam-C-000.png,28.4243,0.8519
Table_Rock_0-0-Webcam-R-041.png,Table_Rock_0-0-Webcam-C-000.png,28.5116,0.8549
Table_Rock_0-0-Webcam-R-042.png,Table_Rock_0-0-Webcam-C-000.png,28.5142,0.855
Table_Rock_0-0-Webcam-R-043.png,Table_Rock_0-0-Webcam-C-000.png,28.5445,0.8547
Table_Rock_0-0-Webcam-R-044.png,Table_Rock_0-0-Webcam-C-000.png,28.5274,0.8554
Table_Rock_0-0-Webcam-R-045.png,Table_Rock_0-0-Webcam-C-000.png,28.5843,0.8558
Table_Rock_0-0-Webcam-R-046.png,Table_Rock_0-0-Webcam-C-000.png,28.5352,0.8538
Table_Rock_0-0-Webcam-R-047.png,Table_Rock_0-0-Webcam-C-000.png,28.6087,0.8504
Table_Rock_0-0-Webcam-R-048.png,Table_Rock_0-0-Webcam-C-000.png,28.6087,0.8504
Table_Rock_0-0-Webcam-R-049.png,Table_Rock_0-0-Webcam-C-000.png,28.6732,0.8553
Table_Rock_0-0-Webcam-R-050.png,Table_Rock_0-0-Webcam-C-000.png,28.6718,0.8556
Table_Rock_0-0-Webcam-R-051.png,Table_Rock_0-0-Webcam-C-000.png,28.6943,0.8547
Table_Rock_0-0-Webcam-R-052.png,Table_Rock_0-0-Webcam-C-000.png,28.2325,0.8513
Table_Rock_0-0-Webcam-R-053.png,Table_Rock_0-0-Webcam-C-000.png,28.4837,0.8521
Table_Rock_0-0-Webcam-R-054.png,Table_Rock_0-0-Webcam-C-000.png,28.4841,0.8521
Table_Rock_0-0-Webcam-R-055.png,Table_Rock_0-0-Webcam-C-000.png,28.2993,0.8508
Table_Rock_0-0-Webcam-R-056.png,Table_Rock_0-0-Webcam-C-000.png,28.1604,0.8493
Table_Rock_0-0-Webcam-R-057.png,Table_Rock_0-0-Webcam-C-000.png,28.109,0.8473
Table_Rock_0-0-Webcam-R-058.png,Table_Rock_0-0-Webcam-C-000.png,28.1246,0.8478
Table_Rock_0-0-Webcam-R-059.png,Table_Rock_0-0-Webcam-C-000.png,28.0839,0.8467
Table_Rock_0-0-Webcam-R-060.png,Table_Rock_0-0-Webcam-C-000.png,28.303,0.8459
Table_Rock_0-0-Webcam-R-061.png,Table_Rock_0-0-Webcam-C-000.png,28.4414,0.8492
Table_Rock_0-0-Webcam-R-062.png,Table_Rock_0-0-Webcam-C-000.png,28.4634,0.849
Table_Rock_0-0-Webcam-R-063.png,Table_Rock_0-0-Webcam-C-000.png,28.4201,0.8483
Table_Rock_0-0-Webcam-R-064.png,Table_Rock_0-0-Webcam-C-000.png,28.6502,0.8464
Table_Rock_0-0-Webcam-R-065.png,Table_Rock_0-0-Webcam-C-000.png,28.6364,0.8473
Table_Rock_0-0-Webcam-R-066.png,Table_Rock_0-0-Webcam-C-000.png,28.6405,0.8472
Table_Rock_0-0-Webcam-R-067.png,Table_Rock_0-0-Webcam-C-000.png,28.6581,0.8491
Table_Rock_0-0-Webcam-R-068.png,Table_Rock_0-0-Webcam-C-000.png,28.4953,0.8435
Table_Rock_0-0-Webcam-R-069.png,Table_Rock_0-0-Webcam-C-000.png,28.3624,0.8451
Table_Rock_0-0-Webcam-R-070.png,Table_Rock_0-0-Webcam-C-000.png,28.3854,0.8478
Table_Rock_0-0-Webcam-R-071.png,Table_Rock_0-0-Webcam-C-000.png,28.3187,0.8477
Table_Rock_0-0-Webcam-R-072.png,Table_Rock_0-0-Webcam-C-000.png,28.3187,0.8477
Table_Rock_0-0-Webcam-R-073.png,Table_Rock_0-0-Webcam-C-000.png,28.1597,0.8445
Table_Rock_0-0-Webcam-R-074.png,Table_Rock_0-0-Webcam-C-000.png,28.3635,0.8474
Table_Rock_0-0-Webcam-R-075.png,Table_Rock_0-0-Webcam-C-000.png,28.4579,0.8501
Table_Rock_0-0-Webcam-R-076.png,Table_Rock_0-0-Webcam-C-000.png,28.4505,0.8511
Table_Rock_0-0-Webcam-R-077.png,Table_Rock_0-0-Webcam-C-000.png,28.4492,0.8511
Table_Rock_0-0-Webcam-R-078.png,Table_Rock_0-0-Webcam-C-000.png,28.4476,0.8511
Table_Rock_0-0-Webcam-R-079.png,Table_Rock_0-0-Webcam-C-000.png,28.5537,0.8512
Table_Rock_0-0-Webcam-R-080.png,Table_Rock_0-0-Webcam-C-000.png,27.7792,0.8575
Table_Rock_0-0-Webcam-R-081.png,Table_Rock_0-0-Webcam-C-000.png,27.8715,0.8587
Table_Rock_0-0-Webcam-R-082.png,Table_Rock_0-0-Webcam-C-000.png,28.2243,0.862
Table_Rock_0-0-Webcam-R-083.png,Table_Rock_0-0-Webcam-C-000.png,28.1778,0.8609
Table_Rock_0-0-Webcam-R-084.png,Table_Rock_0-0-Webcam-C-000.png,28.13,0.8613
Table_Rock_0-0-Webcam-R-085.png,Table_Rock_0-0-Webcam-C-000.png,28.1457,0.8601
Table_Rock_0-0-Webcam-R-086.png,Table_Rock_0-0-Webcam-C-000.png,28.7015,0.8615
Table_Rock_0-0-Webcam-R-087.png,Table_Rock_0-0-Webcam-C-000.png,28.7469,0.8629
Table_Rock_0-0-Webcam-R-088.png,Table_Rock_0-0-Webcam-C-000.png,28.7656,0.8619
Table_Rock_0-0-Webcam-R-089.png,Table_Rock_0-0-Webcam-C-000.png,28.7478,0.8625
Table_Rock_0-0-Webcam-R-090.png,Table_Rock_0-0-Webcam-C-000.png,28.5406,0.8594
Table_Rock_0-0-Webcam-R-091.png,Table_Rock_0-0-Webcam-C-000.png,28.4185,0.8566
Table_Rock_0-0-Webcam-R-092.png,Table_Rock_0-0-Webcam-C-000.png,28.3387,0.8566
Table_Rock_0-0-Webcam-R-093.png,Table_Rock_0-0-Webcam-C-000.png,28.3797,0.8547
Table_Rock_0-0-Webcam-R-094.png,Table_Rock_0-0-Webcam-C-000.png,27.9837,0.8566
Table_Rock_0-0-Webcam-R-095.png,Table_Rock_0-0-Webcam-C-000.png,27.4859,0.8505
Table_Rock_0-0-Webcam-R-096.png,Table_Rock_0-0-Webcam-C-000.png,27.4859,0.8505
Table_Rock_0-0-Webcam-R-097.png,Table_Rock_0-0-Webcam-C-000.png,27.6255,0.8533
Table_Rock_0-0-Webcam-R-098.png,Table_Rock_0-0-Webcam-C-000.png,27.5637,0.8515
Table_Rock_0-0-Webcam-R-099.png,Table_Rock_0-0-Webcam-C-000.png,27.7106,0.8527
Table_Rock_0-0-Webcam-R-100.png,Table_Rock_0-0-Webcam-C-000.png,27.6744,0.8511
Table_Rock_0-0-Webcam-R-101.png,Table_Rock_0-0-Webcam-C-000.png,27.6506,0.8503
Table_Rock_0-0-Webcam-R-102.png,Table_Rock_0-0-Webcam-C-000.png,27.6506,0.8503
Table_Rock_0-0-Webcam-R-103.png,Table_Rock_0-0-Webcam-C-000.png,27.6516,0.8488
Table_Rock_0-0-Webcam-R-104.png,Table_Rock_0-0-Webcam-C-000.png,27.7177,0.8492
Table_Rock_0-0-Webcam-R-105.png,Table_Rock_0-0-Webcam-C-000.png,27.7046,0.8513
Table_Rock_0-0-Webcam-R-106.png,Table_Rock_0-0-Webcam-C-000.png,27.768,0.8517
Table_Rock_0-0-Webcam-R-107.png,Table_Rock_0-0-Webcam-C-000.png,27.7024,0.8474
Table_Rock_0-0-Webcam-R-108.png,Table_Rock_0-0-Webcam-C-000.png,27.7024,0.8474
Table_Rock_0-0-Webcam-R-109.png,Table_Rock_0-0-Webcam-C-000.png,27.8727,0.8507
Table_Rock_0-0-Webcam-R-110.png,Table_Rock_0-0-Webcam-C-000.png,27.4556,0.849
Table_Rock_0-0-Webcam-R-111.png,Table_Rock_0-0-Webcam-C-000.png,27.4573,0.8489
Table_Rock_0-0-Webcam-R-112.png,Table_Rock_0-0-Webcam-C-000.png,27.2892,0.8467
Table_Rock_0-0-Webcam-R-113.png,Table_Rock_0-0-Webcam-C-000.png,27.3573,0.8489
Table_Rock_0-0-Webcam-R-114.png,Table_Rock_0-0-Webcam-C-000.png,27.356,0.8491
Table_Rock_0-0-Webcam-R-115.png,Table_Rock_0-0-Webcam-C-000.png,27.2267,0.8455
Table_Rock_0-0-Webcam-R-116.png,Table_Rock_0-0-Webcam-C-000.png,27.858,0.8509
Table_Rock_0-0-Webcam-R-117.png,Table_Rock_0-0-Webcam-C-000.png,28.2331,0.8551
Table_Rock_0-0-Webcam-R-118.png,Table_Rock_0-0-Webcam-C-000.png,27.929,0.8568
Table_Rock_0-0-Webcam-R-119.png,Table_Rock_0-0-Webcam-C-000.png,27.6131,0.8562
Table_Rock_0-0-Webcam-R-120.png,Table_Rock_0-0-Webcam-C-000.png,27.1966,0.8529
Table_Rock_0-0-Webcam-R-121.png,Table_Rock_0-0-Webcam-C-000.png,27.2611,0.8535
Table_Rock_0-0-Webcam-R-122.png,Table_Rock_0-0-Webcam-C-000.png,26.572,0.8415
Table_Rock_0-0-Webcam-R-123.png,Table_Rock_0-0-Webcam-C-000.png,26.7475,0.8459
Table_Rock_0-0-Webcam-R-124.png,Table_Rock_0-0-Webcam-C-000.png,25.7327,0.841
Table_Rock_0-0-Webcam-R-125.png,Table_Rock_0-0-Webcam-C-000.png,25.945,0.8417
Table_Rock_0-0-Webcam-R-126.png,Table_Rock_0-0-Webcam-C-000.png,25.9935,0.8405
Table_Rock_0-0-Webcam-R-127.png,Table_Rock_0-0-Webcam-C-000.png,26.4099,0.8438
Table_Rock_0-0-Webcam-R-128.png,Table_Rock_0-0-Webcam-C-000.png,26.3414,0.8402
Table_Rock_0-0-Webcam-R-129.png,Table_Rock_0-0-Webcam-C-000.png,26.6027,0.843
Table_Rock_0-0-Webcam-R-130.png,Table_Rock_0-0-Webcam-C-000.png,26.6086,0.8424
Table_Rock_0-0-Webcam-R-131.png,Table_Rock_0-0-Webcam-C-000.png,26.5859,0.8424
Table_Rock_0-0-Webcam-R-132.png,Table_Rock_0-0-Webcam-C-000.png,26.7432,0.8436
Table_Rock_0-0-Webcam-R-133.png,Table_Rock_0-0-Webcam-C-000.png,26.7446,0.8438
Table_Rock_0-0-Webcam-R-134.png,Table_Rock_0-0-Webcam-C-000.png,26.787,0.8388
Table_Rock_0-0-Webcam-R-135.png,Table_Rock_0-0-Webcam-C-000.png,26.7025,0.838
Table_Rock_0-0-Webcam-R-136.png,Table_Rock_0-0-Webcam-C-000.png,26.6362,0.841
Table_Rock_0-0-Webcam-R-137.png,Table_Rock_0-0-Webcam-C-000.png,26.6362,0.841
Table_Rock_0-0-Webcam-R-138.png,Table_Rock_0-0-Webcam-C-000.png,26.6728,0.8419
Table_Rock_0-0-Webcam-R-139.png,Table_Rock_0-0-Webcam-C-000.png,26.768,0.8401
Table_Rock_0-0-Webcam-R-140.png,Table_Rock_0-0-Webcam-C-000.png,26.4929,0.8382
Table_Rock_0-0-Webcam-R-141.png,Table_Rock_0-0-Webcam-C-000.png,26.5354,0.8396
Table_Rock_0-0-Webcam-R-142.png,Table_Rock_0-0-Webcam-C-000.png,26.5633,0.8395
Table_Rock_0-0-Webcam-R-143.png,Table_Rock_0-0-Webcam-C-000.png,26.5467,0.8394
Table_Rock_0-0-Webcam-R-144.png,Table_Rock_0-0-Webcam-C-000.png,26.4979,0.8384
Table_Rock_0-0-Webcam-R-145.png,Table_Rock_0-0-Webcam-C-000.png,26.5311,0.8386
Table_Rock_0-0-Webcam-R-146.png,Table_Rock_0-0-Webcam-C-000.png,26.5636,0.8386
Table_Rock_0-0-Webcam-R-147.png,Table_Rock_0-0-Webcam-C-000.png,26.5417,0.8367
Table_Rock_0-0-Webcam-R-148.png,Table_Rock_0-0-Webcam-C-000.png,26.4613,0.8372
Table_Rock_0-0-Webcam-R-149.png,Table_Rock_0-0-Webcam-C-000.png,26.4668,0.8373
Table_Rock_0-0-Webcam-R-150.png,Table_Rock_0-0-Webcam-C-000.png,26.4877,0.8354
Table_Rock_0-0-Webcam-R-151.png,Table_Rock_0-0-Webcam-C-000.png,26.4621,0.8353
Table_Rock_0-0-Webcam-R-152.png,Table_Rock_0-0-Webcam-C-000.png,26.4306,0.8347
Table_Rock_0-0-Webcam-R-153.png,Table_Rock_0-0-Webcam-C-000.png,26.4272,0.835
