# NDR-Restore Outdoor-Rain Evaluation Results,,,
,,,
# Model Information,,,
Model,NDR-Restore,,
Test Dataset,Outdoor-Rain,,
,,,
# Overall Metrics,,,
Total Images,9000,,
Average PSNR (dB),15.8696,,
Average SSIM,0.6363,,
,,,
# Per-Image Results,,,
Rainy Image Name,GT Name,PSNR (dB),SSIM
im_0030_s95_a04.png,im_0030.png,21.5171,0.7049
im_0030_s95_a05.png,im_0030.png,17.7902,0.5974
im_0030_s95_a06.png,im_0030.png,16.7279,0.5556
im_0031_s100_a04.png,im_0031.png,14.806,0.7315
im_0031_s100_a05.png,im_0031.png,15.4433,0.5555
im_0031_s100_a06.png,im_0031.png,16.217,0.5236
im_0031_s80_a04.png,im_0031.png,22.0306,0.7705
im_0031_s80_a05.png,im_0031.png,11.7242,0.5752
im_0031_s80_a06.png,im_0031.png,12.7945,0.5116
im_0031_s85_a04.png,im_0031.png,23.7042,0.7845
im_0031_s85_a05.png,im_0031.png,14.5123,0.7149
im_0031_s85_a06.png,im_0031.png,12.7604,0.4424
im_0031_s90_a04.png,im_0031.png,15.8029,0.7055
im_0031_s90_a05.png,im_0031.png,18.2889,0.767
im_0031_s90_a06.png,im_0031.png,13.8661,0.4395
im_0031_s95_a04.png,im_0031.png,14.6789,0.5866
im_0031_s95_a05.png,im_0031.png,18.5044,0.6943
im_0031_s95_a06.png,im_0031.png,11.932,0.4061
im_0032_s100_a04.png,im_0032.png,10.2523,0.5491
im_0032_s100_a05.png,im_0032.png,25.3311,0.8556
im_0032_s100_a06.png,im_0032.png,20.7449,0.7588
im_0032_s80_a04.png,im_0032.png,22.6294,0.7496
im_0032_s80_a05.png,im_0032.png,23.7009,0.7762
im_0032_s80_a06.png,im_0032.png,14.5447,0.7557
im_0032_s85_a04.png,im_0032.png,12.7548,0.7334
im_0032_s85_a05.png,im_0032.png,16.2691,0.738
im_0032_s85_a06.png,im_0032.png,20.2382,0.7109
im_0032_s90_a04.png,im_0032.png,13.5872,0.6501
im_0032_s90_a05.png,im_0032.png,21.5054,0.7642
im_0032_s90_a06.png,im_0032.png,9.9499,0.6091
im_0032_s95_a04.png,im_0032.png,18.865,0.7299
im_0032_s95_a05.png,im_0032.png,10.7534,0.6456
im_0032_s95_a06.png,im_0032.png,19.1671,0.737
im_0033_s100_a04.png,im_0033.png,8.6882,0.5036
im_0033_s100_a05.png,im_0033.png,8.4064,0.5337
im_0033_s100_a06.png,im_0033.png,11.6731,0.6667
im_0033_s80_a04.png,im_0033.png,9.4335,0.5606
im_0033_s80_a05.png,im_0033.png,8.8285,0.5692
im_0033_s80_a06.png,im_0033.png,9.0908,0.4825
im_0033_s85_a04.png,im_0033.png,9.5754,0.5418
im_0033_s85_a05.png,im_0033.png,20.8313,0.714
im_0033_s85_a06.png,im_0033.png,19.7539,0.7849
im_0033_s90_a04.png,im_0033.png,10.773,0.658
im_0033_s90_a05.png,im_0033.png,15.2298,0.6069
im_0033_s90_a06.png,im_0033.png,10.5698,0.6442
im_0033_s95_a04.png,im_0033.png,10.2317,0.6697
im_0033_s95_a05.png,im_0033.png,22.639,0.7449
im_0033_s95_a06.png,im_0033.png,15.1435,0.6232
im_0034_s100_a04.png,im_0034.png,11.7472,0.6912
im_0034_s100_a05.png,im_0034.png,10.9677,0.5457
im_0034_s100_a06.png,im_0034.png,11.9001,0.6078
im_0034_s80_a04.png,im_0034.png,18.3194,0.7158
im_0034_s80_a05.png,im_0034.png,17.0119,0.7124
im_0034_s80_a06.png,im_0034.png,13.2332,0.679
im_0034_s85_a04.png,im_0034.png,18.3201,0.7219
im_0034_s85_a05.png,im_0034.png,13.4098,0.5528
im_0034_s85_a06.png,im_0034.png,10.3852,0.5092
im_0034_s90_a04.png,im_0034.png,21.504,0.8086
im_0034_s90_a05.png,im_0034.png,11.4761,0.6378
im_0034_s90_a06.png,im_0034.png,16.5124,0.8054
im_0034_s95_a04.png,im_0034.png,14.3851,0.5974
im_0034_s95_a05.png,im_0034.png,20.7809,0.7471
im_0034_s95_a06.png,im_0034.png,18.8757,0.7417
im_0035_s100_a04.png,im_0035.png,21.2734,0.5941
im_0035_s100_a05.png,im_0035.png,13.9083,0.5318
im_0035_s100_a06.png,im_0035.png,18.5271,0.807
im_0035_s80_a04.png,im_0035.png,19.0259,0.7071
im_0035_s80_a05.png,im_0035.png,14.4327,0.6944
im_0035_s80_a06.png,im_0035.png,14.5249,0.591
im_0035_s85_a04.png,im_0035.png,14.3224,0.5663
im_0035_s85_a05.png,im_0035.png,21.6282,0.6929
im_0035_s85_a06.png,im_0035.png,13.3791,0.6138
im_0035_s90_a04.png,im_0035.png,17.8426,0.6235
im_0035_s90_a05.png,im_0035.png,21.9259,0.7341
im_0035_s90_a06.png,im_0035.png,15.907,0.6077
im_0035_s95_a04.png,im_0035.png,17.1528,0.6674
im_0035_s95_a05.png,im_0035.png,23.9,0.6949
im_0035_s95_a06.png,im_0035.png,13.6622,0.6598
im_0036_s100_a04.png,im_0036.png,8.1134,0.4387
im_0036_s100_a05.png,im_0036.png,13.8608,0.632
im_0036_s100_a06.png,im_0036.png,8.1125,0.4429
im_0036_s80_a04.png,im_0036.png,12.1151,0.6689
im_0036_s80_a05.png,im_0036.png,15.0833,0.7121
im_0036_s80_a06.png,im_0036.png,8.337,0.4269
im_0036_s85_a04.png,im_0036.png,13.1977,0.7196
im_0036_s85_a05.png,im_0036.png,11.8921,0.6888
im_0036_s85_a06.png,im_0036.png,8.0179,0.4003
im_0036_s90_a04.png,im_0036.png,19.8882,0.6784
im_0036_s90_a05.png,im_0036.png,14.6628,0.6104
im_0036_s90_a06.png,im_0036.png,10.0607,0.5533
im_0036_s95_a04.png,im_0036.png,14.221,0.726
im_0036_s95_a05.png,im_0036.png,10.86,0.5877
im_0036_s95_a06.png,im_0036.png,13.9222,0.7338
im_0037_s100_a04.png,im_0037.png,9.298,0.4517
im_0037_s100_a05.png,im_0037.png,9.4063,0.5243
im_0037_s100_a06.png,im_0037.png,8.0525,0.4216
im_0037_s80_a04.png,im_0037.png,15.9736,0.6208
im_0037_s80_a05.png,im_0037.png,10.2715,0.5956
im_0037_s80_a06.png,im_0037.png,8.5513,0.4347
im_0037_s85_a04.png,im_0037.png,8.2574,0.4558
im_0037_s85_a05.png,im_0037.png,12.1389,0.6454
im_0037_s85_a06.png,im_0037.png,13.2167,0.6477
im_0037_s90_a04.png,im_0037.png,14.7262,0.6617
im_0037_s90_a05.png,im_0037.png,8.2901,0.3522
im_0037_s90_a06.png,im_0037.png,8.3003,0.3815
im_0037_s95_a04.png,im_0037.png,9.0814,0.4929
im_0037_s95_a05.png,im_0037.png,16.7349,0.6053
im_0037_s95_a06.png,im_0037.png,10.3149,0.5104
im_0038_s100_a04.png,im_0038.png,14.8092,0.6529
im_0038_s100_a05.png,im_0038.png,16.4057,0.6066
im_0038_s100_a06.png,im_0038.png,9.9055,0.5247
im_0038_s80_a04.png,im_0038.png,14.1984,0.709
im_0038_s80_a05.png,im_0038.png,18.8415,0.7574
im_0038_s80_a06.png,im_0038.png,11.6423,0.5364
im_0038_s85_a04.png,im_0038.png,16.2397,0.726
im_0038_s85_a05.png,im_0038.png,13.236,0.6747
im_0038_s85_a06.png,im_0038.png,19.6439,0.7235
im_0038_s90_a04.png,im_0038.png,13.1838,0.5403
im_0038_s90_a05.png,im_0038.png,13.6545,0.6626
im_0038_s90_a06.png,im_0038.png,16.7987,0.7061
im_0038_s95_a04.png,im_0038.png,15.8544,0.6191
im_0038_s95_a05.png,im_0038.png,10.7855,0.5142
im_0038_s95_a06.png,im_0038.png,20.883,0.6116
im_0039_s100_a04.png,im_0039.png,15.6576,0.5978
im_0039_s100_a05.png,im_0039.png,14.0333,0.6137
im_0039_s100_a06.png,im_0039.png,20.6032,0.626
im_0039_s80_a04.png,im_0039.png,15.6067,0.5418
im_0039_s80_a05.png,im_0039.png,16.1113,0.6302
im_0039_s80_a06.png,im_0039.png,17.0584,0.5849
im_0039_s85_a04.png,im_0039.png,13.7544,0.5661
im_0039_s85_a05.png,im_0039.png,21.5522,0.6074
im_0039_s85_a06.png,im_0039.png,18.4046,0.6781
im_0039_s90_a04.png,im_0039.png,16.2192,0.5976
im_0039_s90_a05.png,im_0039.png,17.0901,0.6639
im_0039_s90_a06.png,im_0039.png,20.1859,0.655
im_0039_s95_a04.png,im_0039.png,14.2101,0.592
im_0039_s95_a05.png,im_0039.png,22.7196,0.6966
im_0039_s95_a06.png,im_0039.png,21.273,0.7126
im_0040_s100_a04.png,im_0040.png,15.7781,0.6669
im_0040_s100_a05.png,im_0040.png,6.9433,0.511
im_0040_s100_a06.png,im_0040.png,7.7944,0.626
im_0040_s80_a04.png,im_0040.png,7.7053,0.5714
im_0040_s80_a05.png,im_0040.png,6.4972,0.5132
im_0040_s80_a06.png,im_0040.png,13.0146,0.7651
im_0040_s85_a04.png,im_0040.png,11.7362,0.7289
im_0040_s85_a05.png,im_0040.png,7.4359,0.4972
im_0040_s85_a06.png,im_0040.png,12.9012,0.7231
im_0040_s90_a04.png,im_0040.png,7.72,0.599
im_0040_s90_a05.png,im_0040.png,20.0449,0.7766
im_0040_s90_a06.png,im_0040.png,6.104,0.4416
im_0040_s95_a04.png,im_0040.png,8.2134,0.5776
im_0040_s95_a05.png,im_0040.png,7.8581,0.5462
im_0040_s95_a06.png,im_0040.png,6.425,0.5097
im_0041_s100_a04.png,im_0041.png,16.4561,0.5643
im_0041_s100_a05.png,im_0041.png,19.0715,0.5548
im_0041_s100_a06.png,im_0041.png,18.2406,0.5548
im_0041_s80_a04.png,im_0041.png,18.3032,0.5214
im_0041_s80_a05.png,im_0041.png,17.0319,0.5125
im_0041_s80_a06.png,im_0041.png,16.9872,0.4347
im_0041_s85_a04.png,im_0041.png,17.7841,0.4966
im_0041_s85_a05.png,im_0041.png,17.5333,0.6137
im_0041_s85_a06.png,im_0041.png,17.9144,0.4828
im_0041_s90_a04.png,im_0041.png,15.8224,0.5484
im_0041_s90_a05.png,im_0041.png,18.6861,0.4889
im_0041_s90_a06.png,im_0041.png,18.1315,0.5005
im_0041_s95_a04.png,im_0041.png,16.843,0.4713
im_0041_s95_a05.png,im_0041.png,17.0287,0.4523
im_0041_s95_a06.png,im_0041.png,18.6637,0.5005
im_0042_s100_a04.png,im_0042.png,14.9331,0.6215
im_0042_s100_a05.png,im_0042.png,18.0557,0.5946
im_0042_s100_a06.png,im_0042.png,16.0493,0.6391
im_0042_s80_a04.png,im_0042.png,14.1016,0.6435
im_0042_s80_a05.png,im_0042.png,16.0474,0.633
im_0042_s80_a06.png,im_0042.png,11.9884,0.5058
im_0042_s85_a04.png,im_0042.png,17.0005,0.6576
im_0042_s85_a05.png,im_0042.png,15.1003,0.5874
im_0042_s85_a06.png,im_0042.png,15.6782,0.6833
im_0042_s90_a04.png,im_0042.png,14.5657,0.6577
im_0042_s90_a05.png,im_0042.png,21.8797,0.697
im_0042_s90_a06.png,im_0042.png,19.9477,0.7308
im_0042_s95_a04.png,im_0042.png,17.4704,0.6188
im_0042_s95_a05.png,im_0042.png,18.9543,0.6505
im_0042_s95_a06.png,im_0042.png,15.2324,0.5447
im_0043_s100_a04.png,im_0043.png,11.8419,0.5285
im_0043_s100_a05.png,im_0043.png,18.2506,0.7216
im_0043_s100_a06.png,im_0043.png,13.9422,0.7366
im_0043_s80_a04.png,im_0043.png,19.985,0.6702
im_0043_s80_a05.png,im_0043.png,13.4126,0.5932
im_0043_s80_a06.png,im_0043.png,11.1484,0.3812
im_0043_s85_a04.png,im_0043.png,12.2725,0.4794
im_0043_s85_a05.png,im_0043.png,15.8518,0.763
im_0043_s85_a06.png,im_0043.png,11.7225,0.5433
im_0043_s90_a04.png,im_0043.png,13.3411,0.4904
im_0043_s90_a05.png,im_0043.png,18.8464,0.7183
im_0043_s90_a06.png,im_0043.png,19.3307,0.7102
im_0043_s95_a04.png,im_0043.png,18.382,0.7298
im_0043_s95_a05.png,im_0043.png,11.1718,0.5087
im_0043_s95_a06.png,im_0043.png,18.2723,0.6394
im_0044_s100_a04.png,im_0044.png,8.746,0.594
im_0044_s100_a05.png,im_0044.png,9.1251,0.5316
im_0044_s100_a06.png,im_0044.png,9.7205,0.6194
im_0044_s80_a04.png,im_0044.png,10.7807,0.576
im_0044_s80_a05.png,im_0044.png,9.4654,0.5564
im_0044_s80_a06.png,im_0044.png,11.9691,0.6561
im_0044_s85_a04.png,im_0044.png,8.5822,0.5639
im_0044_s85_a05.png,im_0044.png,8.213,0.5228
im_0044_s85_a06.png,im_0044.png,8.958,0.5482
im_0044_s90_a04.png,im_0044.png,8.6274,0.5739
im_0044_s90_a05.png,im_0044.png,9.2115,0.5526
im_0044_s90_a06.png,im_0044.png,7.7009,0.4835
im_0044_s95_a04.png,im_0044.png,11.2166,0.6104
im_0044_s95_a05.png,im_0044.png,8.3099,0.5501
im_0044_s95_a06.png,im_0044.png,7.7095,0.4922
im_0045_s100_a04.png,im_0045.png,15.7857,0.5574
im_0045_s100_a05.png,im_0045.png,13.4178,0.5155
im_0045_s100_a06.png,im_0045.png,16.1975,0.7135
im_0045_s80_a04.png,im_0045.png,14.1943,0.6441
im_0045_s80_a05.png,im_0045.png,11.7155,0.4326
im_0045_s80_a06.png,im_0045.png,12.4638,0.5822
im_0045_s85_a04.png,im_0045.png,15.1291,0.6757
im_0045_s85_a05.png,im_0045.png,18.1995,0.644
im_0045_s85_a06.png,im_0045.png,10.7995,0.3956
im_0045_s90_a04.png,im_0045.png,12.6508,0.5847
im_0045_s90_a05.png,im_0045.png,12.4516,0.465
im_0045_s90_a06.png,im_0045.png,21.628,0.7049
im_0045_s95_a04.png,im_0045.png,10.8855,0.3796
im_0045_s95_a05.png,im_0045.png,18.1012,0.5394
im_0045_s95_a06.png,im_0045.png,11.9734,0.5233
im_0046_s100_a04.png,im_0046.png,16.9493,0.6923
im_0046_s100_a05.png,im_0046.png,16.443,0.7033
im_0046_s100_a06.png,im_0046.png,19.0283,0.7147
im_0046_s80_a04.png,im_0046.png,23.4704,0.7811
im_0046_s80_a05.png,im_0046.png,13.3205,0.7554
im_0046_s80_a06.png,im_0046.png,14.3371,0.6603
im_0046_s85_a04.png,im_0046.png,12.6364,0.6237
im_0046_s85_a05.png,im_0046.png,19.0002,0.7374
im_0046_s85_a06.png,im_0046.png,20.7108,0.7506
im_0046_s90_a04.png,im_0046.png,11.2816,0.501
im_0046_s90_a05.png,im_0046.png,19.0042,0.6564
im_0046_s90_a06.png,im_0046.png,13.4452,0.5696
im_0046_s95_a04.png,im_0046.png,13.7423,0.5916
im_0046_s95_a05.png,im_0046.png,19.4401,0.7538
im_0046_s95_a06.png,im_0046.png,14.6352,0.6249
im_0047_s100_a04.png,im_0047.png,9.2192,0.576
im_0047_s100_a05.png,im_0047.png,19.6047,0.6843
im_0047_s100_a06.png,im_0047.png,11.0789,0.6753
im_0047_s80_a04.png,im_0047.png,9.3986,0.6134
im_0047_s80_a05.png,im_0047.png,10.0702,0.5835
im_0047_s80_a06.png,im_0047.png,10.1919,0.6141
im_0047_s85_a04.png,im_0047.png,18.9335,0.6979
im_0047_s85_a05.png,im_0047.png,10.3669,0.5243
im_0047_s85_a06.png,im_0047.png,10.5851,0.6566
im_0047_s90_a04.png,im_0047.png,9.3992,0.5076
im_0047_s90_a05.png,im_0047.png,12.5765,0.61
im_0047_s90_a06.png,im_0047.png,8.4772,0.4905
im_0047_s95_a04.png,im_0047.png,17.2072,0.5691
im_0047_s95_a05.png,im_0047.png,10.2788,0.513
im_0047_s95_a06.png,im_0047.png,11.4345,0.5288
im_0048_s100_a04.png,im_0048.png,12.2806,0.5143
im_0048_s100_a05.png,im_0048.png,12.8201,0.6173
im_0048_s100_a06.png,im_0048.png,20.6897,0.6814
im_0048_s80_a04.png,im_0048.png,12.9955,0.5272
im_0048_s80_a05.png,im_0048.png,17.1153,0.532
im_0048_s80_a06.png,im_0048.png,16.8195,0.6312
im_0048_s85_a04.png,im_0048.png,18.9177,0.676
im_0048_s85_a05.png,im_0048.png,13.1647,0.5944
im_0048_s85_a06.png,im_0048.png,13.9288,0.6055
im_0048_s90_a04.png,im_0048.png,12.3967,0.4857
im_0048_s90_a05.png,im_0048.png,12.9511,0.4713
im_0048_s90_a06.png,im_0048.png,11.2257,0.4224
im_0048_s95_a04.png,im_0048.png,13.799,0.5196
im_0048_s95_a05.png,im_0048.png,20.931,0.623
im_0048_s95_a06.png,im_0048.png,10.5778,0.445
im_0049_s100_a04.png,im_0049.png,9.6669,0.596
im_0049_s100_a05.png,im_0049.png,15.2452,0.695
im_0049_s100_a06.png,im_0049.png,13.3568,0.7122
im_0049_s80_a04.png,im_0049.png,15.2822,0.7549
im_0049_s80_a05.png,im_0049.png,16.2022,0.6718
im_0049_s80_a06.png,im_0049.png,12.9872,0.6963
im_0049_s85_a04.png,im_0049.png,11.4031,0.5012
im_0049_s85_a05.png,im_0049.png,11.3114,0.5464
im_0049_s85_a06.png,im_0049.png,12.6429,0.6919
im_0049_s90_a04.png,im_0049.png,13.6996,0.6914
im_0049_s90_a05.png,im_0049.png,18.028,0.6047
im_0049_s90_a06.png,im_0049.png,14.3668,0.7163
im_0049_s95_a04.png,im_0049.png,13.5222,0.6893
im_0049_s95_a05.png,im_0049.png,15.2126,0.6709
im_0049_s95_a06.png,im_0049.png,12.9377,0.6854
im_0050_s100_a04.png,im_0050.png,14.0536,0.7018
im_0050_s100_a05.png,im_0050.png,18.2759,0.8358
im_0050_s100_a06.png,im_0050.png,8.598,0.5123
im_0050_s80_a04.png,im_0050.png,16.591,0.7717
im_0050_s80_a05.png,im_0050.png,9.2974,0.581
im_0050_s80_a06.png,im_0050.png,8.9731,0.5488
im_0050_s85_a04.png,im_0050.png,9.7916,0.6349
im_0050_s85_a05.png,im_0050.png,9.0443,0.5392
im_0050_s85_a06.png,im_0050.png,9.2801,0.5695
im_0050_s90_a04.png,im_0050.png,18.7899,0.8068
im_0050_s90_a05.png,im_0050.png,17.1926,0.7422
im_0050_s90_a06.png,im_0050.png,11.1268,0.7083
im_0050_s95_a04.png,im_0050.png,9.9506,0.6184
im_0050_s95_a05.png,im_0050.png,15.8507,0.7085
im_0050_s95_a06.png,im_0050.png,8.8838,0.5007
im_0051_s100_a04.png,im_0051.png,14.4582,0.6812
im_0051_s100_a05.png,im_0051.png,20.3725,0.6598
im_0051_s100_a06.png,im_0051.png,22.788,0.6705
im_0051_s80_a04.png,im_0051.png,14.0502,0.7328
im_0051_s80_a05.png,im_0051.png,15.1788,0.6114
im_0051_s80_a06.png,im_0051.png,12.0875,0.6785
im_0051_s85_a04.png,im_0051.png,21.9508,0.6391
im_0051_s85_a05.png,im_0051.png,16.3034,0.7035
im_0051_s85_a06.png,im_0051.png,23.1585,0.6146
im_0051_s90_a04.png,im_0051.png,19.098,0.542
im_0051_s90_a05.png,im_0051.png,19.1142,0.6171
im_0051_s90_a06.png,im_0051.png,16.9815,0.6969
im_0051_s95_a04.png,im_0051.png,18.3058,0.6528
im_0051_s95_a05.png,im_0051.png,23.0063,0.6504
im_0051_s95_a06.png,im_0051.png,23.8081,0.6822
im_0052_s100_a04.png,im_0052.png,16.955,0.771
im_0052_s100_a05.png,im_0052.png,15.163,0.5953
im_0052_s100_a06.png,im_0052.png,16.057,0.652
im_0052_s80_a04.png,im_0052.png,17.1651,0.753
im_0052_s80_a05.png,im_0052.png,15.4078,0.5973
im_0052_s80_a06.png,im_0052.png,16.6629,0.7633
im_0052_s85_a04.png,im_0052.png,18.4602,0.8131
im_0052_s85_a05.png,im_0052.png,20.5749,0.6007
im_0052_s85_a06.png,im_0052.png,18.9015,0.7906
im_0052_s90_a04.png,im_0052.png,17.3312,0.7953
im_0052_s90_a05.png,im_0052.png,15.0284,0.7057
im_0052_s90_a06.png,im_0052.png,22.9114,0.7717
im_0052_s95_a04.png,im_0052.png,18.6136,0.6442
im_0052_s95_a05.png,im_0052.png,22.7595,0.8378
im_0052_s95_a06.png,im_0052.png,17.171,0.6342
im_0053_s100_a04.png,im_0053.png,18.6344,0.6492
im_0053_s100_a05.png,im_0053.png,21.8743,0.7191
im_0053_s100_a06.png,im_0053.png,23.0374,0.6761
im_0053_s80_a04.png,im_0053.png,19.1222,0.5432
im_0053_s80_a05.png,im_0053.png,16.5425,0.5727
im_0053_s80_a06.png,im_0053.png,15.5357,0.7071
im_0053_s85_a04.png,im_0053.png,19.7965,0.7136
im_0053_s85_a05.png,im_0053.png,24.4778,0.6732
im_0053_s85_a06.png,im_0053.png,19.6049,0.6934
im_0053_s90_a04.png,im_0053.png,16.006,0.6381
im_0053_s90_a05.png,im_0053.png,25.1624,0.5802
im_0053_s90_a06.png,im_0053.png,25.6826,0.6491
im_0053_s95_a04.png,im_0053.png,20.5887,0.6429
im_0053_s95_a05.png,im_0053.png,18.1668,0.6347
im_0053_s95_a06.png,im_0053.png,18.301,0.6904
im_0054_s100_a04.png,im_0054.png,16.9297,0.6373
im_0054_s100_a05.png,im_0054.png,14.2806,0.6269
im_0054_s100_a06.png,im_0054.png,13.1798,0.595
im_0054_s80_a04.png,im_0054.png,13.6443,0.6302
im_0054_s80_a05.png,im_0054.png,20.9323,0.6759
im_0054_s80_a06.png,im_0054.png,18.5475,0.669
im_0054_s85_a04.png,im_0054.png,18.437,0.7169
im_0054_s85_a05.png,im_0054.png,14.0983,0.5547
im_0054_s85_a06.png,im_0054.png,23.2354,0.7673
im_0054_s90_a04.png,im_0054.png,17.9182,0.4935
im_0054_s90_a05.png,im_0054.png,16.0011,0.6256
im_0054_s90_a06.png,im_0054.png,12.4928,0.4659
im_0054_s95_a04.png,im_0054.png,15.1726,0.6001
im_0054_s95_a05.png,im_0054.png,15.2323,0.589
im_0054_s95_a06.png,im_0054.png,20.8376,0.7603
im_0055_s100_a04.png,im_0055.png,19.1868,0.7486
im_0055_s100_a05.png,im_0055.png,16.4424,0.5913
im_0055_s100_a06.png,im_0055.png,12.7992,0.5136
im_0055_s80_a04.png,im_0055.png,21.1007,0.6493
im_0055_s80_a05.png,im_0055.png,13.7029,0.5571
im_0055_s80_a06.png,im_0055.png,22.5831,0.7287
im_0055_s85_a04.png,im_0055.png,17.9286,0.641
im_0055_s85_a05.png,im_0055.png,21.7615,0.7592
im_0055_s85_a06.png,im_0055.png,24.036,0.7679
im_0055_s90_a04.png,im_0055.png,13.3204,0.6527
im_0055_s90_a05.png,im_0055.png,23.5866,0.7263
im_0055_s90_a06.png,im_0055.png,22.6789,0.6428
im_0055_s95_a04.png,im_0055.png,15.3216,0.6918
im_0055_s95_a05.png,im_0055.png,20.4439,0.7178
im_0055_s95_a06.png,im_0055.png,22.2904,0.6713
im_0056_s100_a04.png,im_0056.png,14.2538,0.7536
im_0056_s100_a05.png,im_0056.png,9.1193,0.4716
im_0056_s100_a06.png,im_0056.png,10.1975,0.6316
im_0056_s80_a04.png,im_0056.png,9.9804,0.5138
im_0056_s80_a05.png,im_0056.png,11.6767,0.679
im_0056_s80_a06.png,im_0056.png,9.6342,0.4911
im_0056_s85_a04.png,im_0056.png,13.7449,0.5935
im_0056_s85_a05.png,im_0056.png,19.2964,0.6799
im_0056_s85_a06.png,im_0056.png,17.5562,0.5897
im_0056_s90_a04.png,im_0056.png,10.4004,0.56
im_0056_s90_a05.png,im_0056.png,9.8745,0.586
im_0056_s90_a06.png,im_0056.png,9.2265,0.5489
im_0056_s95_a04.png,im_0056.png,12.4379,0.7227
im_0056_s95_a05.png,im_0056.png,16.5585,0.7892
im_0056_s95_a06.png,im_0056.png,9.114,0.4365
im_0057_s100_a04.png,im_0057.png,18.144,0.6561
im_0057_s100_a05.png,im_0057.png,20.6049,0.6262
im_0057_s100_a06.png,im_0057.png,17.2756,0.6386
im_0057_s80_a04.png,im_0057.png,12.7413,0.5617
im_0057_s80_a05.png,im_0057.png,19.851,0.5941
im_0057_s80_a06.png,im_0057.png,17.1039,0.6754
im_0057_s85_a04.png,im_0057.png,21.2557,0.6429
im_0057_s85_a05.png,im_0057.png,16.278,0.6571
im_0057_s85_a06.png,im_0057.png,13.58,0.5692
im_0057_s90_a04.png,im_0057.png,23.7015,0.7523
im_0057_s90_a05.png,im_0057.png,15.4417,0.5781
im_0057_s90_a06.png,im_0057.png,19.1413,0.7173
im_0057_s95_a04.png,im_0057.png,19.9939,0.7006
im_0057_s95_a05.png,im_0057.png,17.5791,0.6667
im_0057_s95_a06.png,im_0057.png,16.0013,0.6861
im_0058_s100_a04.png,im_0058.png,16.1636,0.7232
im_0058_s100_a05.png,im_0058.png,20.4498,0.7419
im_0058_s100_a06.png,im_0058.png,13.2564,0.6444
im_0058_s80_a04.png,im_0058.png,19.2785,0.7128
im_0058_s80_a05.png,im_0058.png,11.7347,0.657
im_0058_s80_a06.png,im_0058.png,20.5554,0.6633
im_0058_s85_a04.png,im_0058.png,19.554,0.7164
im_0058_s85_a05.png,im_0058.png,8.7333,0.6019
im_0058_s85_a06.png,im_0058.png,8.8109,0.5101
im_0058_s90_a04.png,im_0058.png,9.2365,0.5231
im_0058_s90_a05.png,im_0058.png,10.514,0.5507
im_0058_s90_a06.png,im_0058.png,10.7261,0.5846
im_0058_s95_a04.png,im_0058.png,20.7703,0.7773
im_0058_s95_a05.png,im_0058.png,9.2366,0.5538
im_0058_s95_a06.png,im_0058.png,11.6699,0.6502
im_0059_s100_a04.png,im_0059.png,7.1966,0.4729
im_0059_s100_a05.png,im_0059.png,12.2082,0.68
im_0059_s100_a06.png,im_0059.png,11.6121,0.553
im_0059_s80_a04.png,im_0059.png,6.2884,0.2954
im_0059_s80_a05.png,im_0059.png,7.9695,0.4277
im_0059_s80_a06.png,im_0059.png,9.2032,0.4868
im_0059_s85_a04.png,im_0059.png,8.71,0.6129
im_0059_s85_a05.png,im_0059.png,6.6208,0.3469
im_0059_s85_a06.png,im_0059.png,8.4291,0.4716
im_0059_s90_a04.png,im_0059.png,13.2042,0.6674
im_0059_s90_a05.png,im_0059.png,9.7323,0.6396
im_0059_s90_a06.png,im_0059.png,14.1794,0.6761
im_0059_s95_a04.png,im_0059.png,6.8107,0.448
im_0059_s95_a05.png,im_0059.png,6.9145,0.3527
im_0059_s95_a06.png,im_0059.png,12.8645,0.7226
im_0060_s100_a04.png,im_0060.png,12.6618,0.689
im_0060_s100_a05.png,im_0060.png,19.5963,0.6441
im_0060_s100_a06.png,im_0060.png,14.0485,0.6704
im_0060_s80_a04.png,im_0060.png,16.8419,0.5762
im_0060_s80_a05.png,im_0060.png,16.2253,0.813
im_0060_s80_a06.png,im_0060.png,21.8901,0.7715
im_0060_s85_a04.png,im_0060.png,14.1352,0.7532
im_0060_s85_a05.png,im_0060.png,22.0889,0.7676
im_0060_s85_a06.png,im_0060.png,11.4818,0.5153
im_0060_s90_a04.png,im_0060.png,19.0286,0.7689
im_0060_s90_a05.png,im_0060.png,14.2425,0.5167
im_0060_s90_a06.png,im_0060.png,20.1899,0.7425
im_0060_s95_a04.png,im_0060.png,14.4581,0.7477
im_0060_s95_a05.png,im_0060.png,10.9725,0.4891
im_0060_s95_a06.png,im_0060.png,24.2754,0.8251
im_0061_s100_a04.png,im_0061.png,9.8722,0.5799
im_0061_s100_a05.png,im_0061.png,21.8631,0.7701
im_0061_s100_a06.png,im_0061.png,13.1149,0.6752
im_0061_s80_a04.png,im_0061.png,12.8887,0.674
im_0061_s80_a05.png,im_0061.png,11.8929,0.5891
im_0061_s80_a06.png,im_0061.png,19.0631,0.6528
im_0061_s85_a04.png,im_0061.png,17.0873,0.5972
im_0061_s85_a05.png,im_0061.png,23.2878,0.719
im_0061_s85_a06.png,im_0061.png,11.34,0.6588
im_0061_s90_a04.png,im_0061.png,17.9219,0.4982
im_0061_s90_a05.png,im_0061.png,18.3916,0.5643
