# RLP Evaluation Results - GTAV-NightRain set3,,
# Model:,Uformer_T_RLP_RPIM,
# Date:,22-02-2026 04:51,
,,
# Summary,,
Total Images,186,
Average PSNR (dB),27.6637,
Average SSIM,0.8779,
,,
# Per-Image Results,,
Image Name,PSNR (dB),SSIM
0122_00.png,26.8778,0.8411
0123_00.png,25.8628,0.8619
0124_00.png,27.2204,0.8461
0125_00.png,27.7169,0.8825
0126_00.png,28.988,0.8786
0127_00.png,29.166,0.8951
0128_00.png,26.4826,0.895
0129_00.png,27.1287,0.8905
0130_00.png,28.5826,0.8805
0131_00.png,28.1238,0.8584
0132_00.png,30.3914,0.894
0133_00.png,23.2429,0.7894
0134_00.png,25.0387,0.8043
0135_00.png,30.1663,0.8845
0136_00.png,31.9476,0.9332
0137_00.png,28.1799,0.8684
0138_00.png,24.2601,0.8612
0139_00.png,25.4767,0.8157
0140_00.png,25.1519,0.835
0141_00.png,24.9286,0.7914
0142_00.png,28.0429,0.8806
0143_00.png,23.0388,0.8435
0144_00.png,26.8374,0.874
0145_00.png,27.8206,0.8622
0146_00.png,23.9109,0.8544
0147_00.png,26.6502,0.8745
0148_00.png,25.7132,0.8492
0149_00.png,24.5557,0.8732
0150_00.png,26.5305,0.8466
0151_00.png,25.3397,0.8824
0152_00.png,28.5811,0.9042
0153_00.png,27.0496,0.8951
0154_00.png,32.638,0.9372
0155_00.png,26.6832,0.8198
0156_00.png,30.8705,0.8992
0157_00.png,30.3596,0.8822
0158_00.png,31.7197,0.943
0159_00.png,28.6347,0.8799
0160_00.png,25.5338,0.8749
0161_00.png,28.4495,0.9126
0162_00.png,25.9616,0.8422
0163_00.png,26.8424,0.9236
0164_00.png,29.8156,0.9237
0165_00.png,28.7434,0.8996
0166_00.png,29.7368,0.9143
0167_00.png,30.3458,0.9167
0168_00.png,28.0542,0.9183
0169_00.png,31.5283,0.94
0170_00.png,30.1707,0.9031
0171_00.png,29.4071,0.9127
0172_00.png,29.1142,0.9148
0173_00.png,26.2317,0.8912
0174_00.png,28.6417,0.9136
0175_00.png,29.0978,0.9429
0176_00.png,26.6575,0.8949
0177_00.png,31.3694,0.9339
0178_00.png,28.9899,0.9206
0179_00.png,27.0521,0.9139
0180_00.png,26.718,0.8629
0181_00.png,28.7944,0.868
0182_00.png,28.7171,0.861
0183_00.png,28.1899,0.868
0184_00.png,25.2492,0.821
0185_00.png,21.7998,0.7133
